DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1030230;1;3;1;70;05;10;48;1; ;2;18;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;1;5233;05;1016,70444934317
1030239;1;1;1;70;05;3;48;1; ;2;4;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;29;1;1;2925;05;1124,23746932557
1030239;1;3;1;70;05;4;24;4; ;2;4;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8050;05;1124,23746932557
1030246;1;2;1;70;05;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;05;1005,20762284873
1030247;1;5;1;70;05;32;48;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5236;05;1066,03746906465
1030254;1;4;1;70;05;24;48;1; ;2;24;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;38;64;1;2;6421;05;978,127326558293
1030255;1;3;1;70;05;24;48;1; ;2;52;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;79;18;1;2;1810;05;924,211637321918
1030260;1;1;1;70;05;156;48;1; ;2;250;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;03;85;64;1;2;6421;05;1122,7303253038
1030261;1;1;1;70;05;24;48;4; ;2;24;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;05;1057,25018559773
1030265;1;2;1;70;05;52;24;1; ;2;98;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7523;05;1016,70444934317
1030265;1;3;1;70;05;200;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;1016,70444934317
1030290;1;1;1;70;05;5;40;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;05;1065,83170668737
1030290;1;2;1;70;05;70;48;1; ;2;150;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;05;1065,83170668737
1030290;1;6;1;70;05;8;60;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;05;1065,83170668737
1030304;1;3;1;70;05;8;48;1; ;2;8;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;05;1000,96563567958
1030307;1;2;1;70;05;50;48;1; ;2;50;1; ;6;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;45;58;51;1;2;5163;05;936,578239585263
1030309;1;4;1;70;05;8;48;1; ;2;100;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;40;52;1;1;5233;05;797,192095719341
1030312;1;6;1;70;05;1;48;4; ;2;1;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;95;37;93;1;1;9309;05;1076,0665845235
1030314;1;3;1;70;05;4;48;1; ;2;150;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;45;52;1;1;5233;05;980,003343914898
1030317;1;2;1;70;05;50;40;1; ;2;50;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;13;80;1;2;8043;05;1109,19726136443
1030335;1;6;1;70;05;12;48;1; ;2;80;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;55;1;1;5521;05;951,61844754641
1030337;1;1;1;70;05;2;24;3; ;2;49;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8515;05;972,680880614345
1030340;1;1;1;70;05;12;24;5; ;2;96;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;57;57;93;1;1;9302;05;826,272379356715
1030342;1;3;1;70;05;6;48;1; ;2;500;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;65;1;1;6593;05;1089,61381687456
1030345;1;2;1;70;05;3;48;2; ;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8043;05;1044,88358333438
1030361;1;1;1;70;05;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;53;52;1;1;5211;05;1019,57421245901
1030363;1;2;1;70;05;5;48;1; ;2;5;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;45;1;1;4530;05;946,172001602462
1030375;1;1;1;70;05;6;48;3; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;54;54;74;1;1;7493;05;1007,20761019567
1030384;2;1;2;70;05;5;48;1; ;2;5;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;36;1;1;3694;05;1341,9080906709
1030385;1;6;1;70;05;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;05;1093,74552864872
1030392;1;3;1;70;05;20;48;1; ;2;20;1; ;3;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2;03;03;45;1;2;4542;05;1051,40556742451
1030393;1;3;1;70;05;4;48;1; ;2;4;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;496000;2;45;45;52;1;1;5234;05;933,805399339117
1030394;1;3;1;70;05;4;48;2; ;2;4;1; ;9;2; ; ;1; ; ; ; ; ; ; ; ;1;600000;2;58;58;52;1;1;5211;05;943,302238486622
1030394;1;4;1;70;05;5;48;1; ;2;28;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;38;93;1;1;9303;05;943,302238486622
1030395;1;1;1;70;05;20;48;1; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;45000;2;45;45;55;1;2;5530;05;933,273123027779
1030395;1;2;1;70;05;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;55;1;1;5530;05;933,273123027779
1030396;1;1;1;70;05;4;48;1; ;2;4;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;1;150000;2;98;98;60;1;1;6021;05;801,937876191785
1030405;1;1;1;70;05;8;48;1; ;2;12;1; ;6;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;79;79;18;1;1;1810;05;890,380295009482
1030405;1;2;1;70;05;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;890,380295009482
1030407;1;2;1;70;05;8;48;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5233;05;1020,54908016945
1030408;1;1;1;70;05;3;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;58;58;70;1;1;7020;05;992,369946178242
1030408;1;2;1;70;05;8;48;1; ;2;208;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;55;37;55;1;1;5521;05;992,369946178242
1030409;1;3;1;70;05;4;48;1; ;2;208;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;97;15;1;1;1594;05;1081,99299508366
1030412;1;3;1;70;05;52;48;3; ;2;52;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;1197,63968018213
1030414;1;2;1;70;05;8;48;4; ;2;106;1; ;2;4; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2;41;45;52;1;1;5219;05;1094,92615873644
1030419;1;1;1;70;05;5;48;1; ;2;5;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;05;924,211637321918
1030427;1;1;1;70;05;3;70;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;98;98;60;1;1;6031;05;1014,99154294412
1030427;1;2;1;70;05;3;20;4; ;2;98;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;1;1810;05;1014,99154294412
1030435;1;4;1;70;05;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;850,809426465367
1030438;1;2;1;70;05;8;50;1; ;2;9;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;77;77;15;1;1;1551;05;917,460591299914
1030445;1;3;1;70;05;10;50;1; ;2;10;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5239;05;1169,9958064758
1030447;1;1;1;70;05;8;60;4; ;2;8;4; ;1;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;61;61;01;1;1;0121;05;1132,98315354984
1030462;1;2;1;70;05;8;48;1; ;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;51;55;1;1;5530;05;1026,29821136037
1030463;1;3;1;70;05;104;48;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;50;55;1;2;5530;05;999,093945079602
1030464;1;1;1;70;05;8;48;1; ;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;70;1;1;7010;05;1152,98316470622
1030464;1;6;1;70;05;13;48;1; ;2;17;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5225;05;1152,98316470622
1030473;1;4;1;70;05;4;48;1; ;2;28;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;63;1;1;6331;05;1067,80659690238
1030476;1;1;1;70;05;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;52;1;1;5272;05;937,744701261288
1030476;1;2;1;70;05;4;42;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;05;937,744701261288
1030478;1;2;1;70;05;48;48;3; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5529;05;1020,54908016945
1030489;1;3;1;70;05;2;16;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;945,476614333575
1030491;1;3;1;70;05;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;05;1317,10169721243
1030491;1;5;1;70;05;98;48;1; ;2;98;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;83;52;1;2;5241;05;1317,10169721243
1030493;1;2;1;70;05;32;24;3; ;2;102;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;1137,37639535564
1030498;1;1;1;70;05;40;48;8; ;2;54;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;05;1222,75015412421
1030498;1;3;1;70;05;104;40;5; ;2;120;1; ;3;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;61;33;01;1;2;0121;05;1222,75015412421
1030500;1;1;1;70;05;4;48;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;45;52;1;1;5261;05;1062,99931678865
1030513;1;6;1;70;05;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5125;05;1100,06122122908
1030516;1;1;1;70;08;12;48;1; ;2;312;1; ;9;1; ; ; ; ; ; ; ; ;1; ;COTIZO  25  AÑOS  ESTA  ESPERANDOLA  EDAD  PA;2; ;2;97;97;15;1;1;1593;08;486,581775226212
1030516;1;3;1;70;08;20;48;1; ;2;20;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8060;08;486,581775226212
1030529;1;7;1;70;08;14;48;1; ;2;14;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;08;729,189119498776
1030534;1;3;1;70;08;6;50;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;36;95;45;1;1;4521;08;656,351426992216
1030540;1;2;1;70;08;156;50;3; ;2;470;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;571,113238466484
1030540;1;6;1;70;08;6;48;1; ;2;6;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;1;5234;08;571,113238466484
1030554;1;2;1;70;08;52;48;1; ;2;104;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8511;08;640,226392502492
1030575;1;2;1;70;08;40;60;1; ;2;50;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;81;36;1;2;3611;08;644,050074416975
1030576;1;2;1;70;08;12;50;1; ;2;15;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;55;1;1;5529;08;545,118011982386
1030578;1;5;1;70;08;12;50;4; ;2;4;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;00;1;1;0000;08;642,615959749073
1030584;1;4;1;70;08;48;48;1; ;2;36;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;32;32;51;1;2;5170;08;594,614182198329
1030592;1;3;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;08;661,315212594194
1030596;1;3;1;70;08;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4521;08;619,137572410791
1030597;1;4;1;70;08;48;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;08;442,897282443411
1030597;1;5;1;70;08;2;72;4; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;08;442,897282443411
1030598;3;1;3;70;08;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;1;2811;08;456,670300390225
1030601;1;2;1;70;08;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;52;1;1;5235;08;531,378683007479
1030605;1;7;1;70;08;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;08;519,661662040149
1030609;1;3;1;70;08;8;72;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;08;688,643699972286
1030609;1;4;1;70;08;72;72;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;08;688,643699972286
1030619;1;5;1;70;08;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;08;603,681531604005
1030622;1;1;1;70;08;16;48;1; ;2;60;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;55;1;2;5511;08;584,492354124234
1030629;3;3;3;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;493,97054347462
1030629;4;3;4;70;08;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;08;493,97054347462
1030632;1;4;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;08;511,953057269837
1030632;1;5;1;70;08;5;48;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1551;08;511,953057269837
1030634;1;2;1;70;08;2;48;1; ;2;5;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;37;33;65;1;1;6599;08;575,124416731626
1030651;1;7;1;70;08;8;48;1; ;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;30;52;1;1;5211;08;523,455299021062
1030656;1;1;1;70;08;4;48;1; ;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8513;08;644,050074416975
1030657;1;1;1;70;08;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;559,579852118049
1030661;1;4;1;70;08;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;581,751396687665
1030662;1;2;1;70;08;4;48;1; ;2;6;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;30;52;1;1;5211;08;645,075419685307
1030664;1;3;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;08;450,189800174208
1030665;1;2;1;70;08;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;08;570,03051398857
1030667;1;1;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;08;441,899625864109
1030668;1;2;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;08;460,073896813838
1030668;1;3;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;08;460,073896813838
1030668;1;4;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;08;460,073896813838
1030671;1;2;1;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;08;596,213236823328
1030677;1;2;1;70;08;3;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;44;65;1;1;6512;08;596,213236823328
1030682;4;3;4;70;08;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;08;380,1126650268
1030690;1;1;1;70;08;48;48;1; ;2;40;1; ;8;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2;59;59;85;1;2;8512;08;609,432373919385
1030692;1;1;1;70;08;6;48;1; ;2;20;4; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5241;08;570,03051398857
1030694;1;3;1;70;08;40;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;473,897887863773
1030714;1;2;1;70;11;16;48;1; ;2;16;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;92;1;2;9242;11;2840,77593651956
1030714;2;1;2;70;11;16;60;1; ;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6041;11;2840,77593651956
1030714;2;4;2;70;11;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;11;2840,77593651956
1030716;1;3;1;70;11;4;48;1; ;2;4;1; ;7;1; ; ;1; ; ; ; ; ; ; ; ;1;2700000;2;45;45;24;1;1;2423;11;2791,61737397173
1030736;1;2;1;70;11;4;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;523000;2;55;55;50;1;1;5020;11;3179,86119926399
1030748;1;2;1;70;11;16;48;1; ;2;16;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8012;11;3518,03615903023
1030748;1;5;1;70;11;104;48;1; ;2;140;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;39;65;1;2;6512;11;3518,03615903023
1030759;1;1;1;70;13;104;60;3; ;2;104;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;311,662674542404
1030761;1;1;1;70;13;26;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;13;283,947635239105
1030787;1;3;1;70;13;9;48;1; ;2;9;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;13;280,625349581912
1030791;1;2;1;70;13;4;60;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;13;349,054969298448
1030793;1;3;1;70;13;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;13;367,1830684837
1030808;1;2;1;70;13;8;60;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;394,965553520706
1030809;1;3;1;70;13;52;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;2; ;13;482,376252059067
1030821;1;1;1;70;13;52;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;2;5521;13;285,750264953898
1030826;1;5;1;70;13;26;50;3; ;2;26;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;13;538,716918770552
1030834;1;2;1;70;13;8;60;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;13;305,408847747604
1030843;1;2;1;70;13;16;20;1; ;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;85;1;2;8514;13;226,57360188005
1030843;1;6;1;70;13;8;40;1; ;2;8;3; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;52;95;1;1;9500;13;226,57360188005
1030850;1;3;1;70;13;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;13;379,05380628178
1030851;1;7;1;70;13;4;48;3; ;2;8;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;353,124470610624
1030852;1;2;1;70;13;32;48;1; ;2;32;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;45;52;1;2;5239;13;382,804772765489
1030859;1;1;1;70;13;104;40;1; ;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;25;1;2;2521;13;307,483027232179
1030863;1;3;1;70;13;208;40;1; ;2;208;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;32;29;1;2;2930;13;221,130151679596
1030868;1;2;1;70;13;8;56;3; ;2;432;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;75;1;1;7530;13;380,09229425894
1030869;1;4;1;70;13;48;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;39;64;1;2;6412;13;280,609652864302
1030870;1;1;1;70;13;2;48;1; ;2;48;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;21;13;1;1;1320;13;317,408962853715
1030878;1;3;1;70;13;48;48;1; ;2;96;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5511;13;387,783384746795
1030884;1;1;1;70;13;8;48;1; ;2;8;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;45;1;1;4530;13;385,03961789917
1030884;1;3;1;70;13;4;15;1; ;2;72;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;53;55;1;1;5529;13;385,03961789917
1030885;1;3;1;70;13;4;48;1; ;2;48;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;53;55;1;1;5530;13;446,27221653146
1030885;1;7;1;70;13;1;48;1; ;2;1;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;50;55;1;1;5530;13;446,27221653146
1030885;1;8;1;70;13;8;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5530;13;446,27221653146
1030887;1;4;1;70;13;24;48;1; ;2;144;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;13;374,236599262711
1030889;1;2;1;70;13;8;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;85;1;1;8512;13;392,092409365051
1030893;3;1;3;70;13;24;56;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;13;400,44551407365
1030894;1;2;1;70;13;24;48;1; ;2;480;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;55;1;2;5511;13;400,711841832017
1030898;1;2;1;70;13;26;48;3; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;370,484893465871
1030908;1;1;1;70;13;10;40;3; ;2;10;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;293,806125126934
1030916;1;8;1;70;13;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;28;1;1;2899;13;369,989506218779
1030919;1;2;1;70;13;208;48;1; ;2;208;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;39;64;1;2;6426;13;250,986816201177
1030923;1;3;1;70;13;26;48;2; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;75;1;2;7512;13;380,09229425894
1031066;1;3;1;70;17;8;48;1; ;2;8;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;17;141,924701801914
1031066;1;6;1;70;17;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;17;141,924701801914
1031072;1;2;1;70;17;8;48;1; ;2;10;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;91;1;1;9199;17;126,391994202042
1031076;1;1;1;70;17;20;48;1; ;2;20;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;17;186,068917183954
1031082;1;2;1;70;17;4;30;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;17;171,511395106878
1031087;1;3;1;70;17;5;45;1; ;2;5;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;95;45;1;1;4521;17;178,853937898101
1031088;1;3;1;70;17;72;40;1; ;2;72;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;32;92;1;2;9241;17;140,821626978673
1031090;1;2;1;70;17;8;48;1; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;00;1;1;0000;17;189,05971753119
1031098;1;2;1;70;17;10;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;17;184,796139844719
