DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
2338325;1;1;1;70;05;52;48;1; ;2;208;1; ;3;9;CON LA HOJA DEL SISBEN; ; ; ; ; ; ;1; ; ; ;2; ;2;32;53;55;1;2;5521;05;05;991,704454886828
2338325;1;5;1;70;05;10;48;1; ;2;10;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;95;45;1;1;4521;05;05;991,704454886828
2338326;1;1;1;70;08;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;60;1;1;6022;05;08;644,707567948923
2338326;1;3;1;70;08;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;1; ;05;08;644,707567948923
2338329;1;1;1;70;05;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5135;05;05;957,002502876216
2338332;1;3;1;70;05;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;83;95;45;1;1;4521;05;05;1025,88143330089
2338336;1;1;1;70;11;2;50;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;2500000;2;02;02;45;1;1;4521;05;11;2616,38203254633
2338337;1;4;1;70;05;4;40;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;61;01;1;1;0116;05;05;1037,69444953198
2338338;1;1;1;70;11;4;65;1; ;2;2;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;55;55;92;1;1;9241;05;11;2616,69983138868
2338342;1;3;1;70;11;32;48;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;17;1;2;1720;05;11;1852,6470328237
2338343;1;3;1;70;05;76;48;1; ;2;76;2; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7522;05;05;911,445433490508
2338349;1;2;1;70;11;20;48;1; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;2;9500;05;11;2832,42170511048
2338360;1;2;1;70;05;4;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;40;51;1;1;5127;05;05;1014,68686355436
2338371;1;3;1;70;11;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;38;74;1;1;7499;05;11;2363,69227099086
2338384;1;4;1;70;05;12;24;1; ;2;12;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;05;05;765,540647906565
2338388;1;3;1;70;05;4;50;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;210000;2;95;95;45;1;1;4521;05;05;826,563465045419
2338390;1;2;1;70;11;2;48;1; ;2;106;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;38;74;1;1;7499;05;11;2314,24385339732
2338397;1;3;1;70;05;52;48;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8531;05;05;952,591490385231
2338397;1;8;1;70;05;29;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;05;05;952,591490385231
2338399;1;2;1;70;11;51;48;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;34;1;2;3430;05;11;1962,83424372032
2338399;1;3;1;70;11;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;33;52;1;1;5211;05;11;1962,83424372032
2338400;1;2;1;70;11;104;48;1; ;2;108;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8513;05;11;3056,16768060051
2338405;1;1;1;70;05;16;48;3; ;2;14;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;2;1810;05;05;848,615129757835
2338406;1;1;1;70;05;210;50;3; ;2;210;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;54;54;95;1;2;9500;05;05;1044,79392883384
2338406;1;4;1;70;05;9;60;1; ;2;9;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;05;05;1044,79392883384
2338407;1;1;1;70;13;4;48;1; ;2;4;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;53;38;64;1;1;6421;05;13;335,003845946951
2338412;1;1;1;70;05;12;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ;1; ;RECIBE DINERO POR SUSTITUC;2; ;2;97;97;55;1;1;5521;05;05;1007,28420320908
2338412;2;2;2;70;05;3;48;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;77;77;55;1;1;5529;05;05;1007,28420320908
2338413;1;2;1;70;13;8;48;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;39;54;95;1;1;9500;05;13;358,090052453468
2338425;1;2;1;70;05;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;05;05;957,536168567739
2338429;1;2;1;70;05;1;48;2; ;2;1;1; ;8;1; ; ;1; ; ; ; ; ; ; ; ;1;900000;2;13;13;80;1;1;8042;05;05;1045,8268848927
2338442;1;2;1;70;05;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;05;771,121299159297
2338446;1;3;1;70;05;20;48;1; ;2;20;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8021;05;05;864,03359069877
2338452;1;3;1;70;05;8;48;1; ;2;8;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;85;1;1;8511;05;05;734,17912994745
2338456;1;3;1;70;05;20;48;1; ;2;20;4; ;4;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;02;02;45;1;2;4530;05;05;1039,96015485006
2338461;1;3;1;70;05;3;48;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;95;45;1;1;4521;05;05;991,704454886828
2338481;1;1;1;70;13;22;48;1; ;2;22;1; ;4;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;52;1;2;5233;05;13;339,599336576756
2338481;1;6;1;70;13;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5233;05;13;339,599336576756
2338492;1;3;1;70;13;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;33;50;55;1;1;5530;05;13;312,093550173625
2338498;1;5;1;70;05;36;48;1; ;2;36;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;18;1;2;1810;05;05;1138,65596258577
2338498;1;6;1;70;05;14;48;1; ;2;14;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;75;75;17;1;2;1720;05;05;1138,65596258577
2338498;1;8;1;70;05;20;20;1; ;2;12;1; ;2;2; ; ; ; ; ; ; ; ;1; ;ESTUDIAR;2; ;2;45;45;52;1;2;5225;05;05;1138,65596258577
2338500;1;5;1;70;13;4;48;1; ;2;4;1; ;9;5; ; ; ; ; ; ; ;1; ; ; ;2; ;2;07;07;85;1;1;8511;05;13;1093,03848026388
2338513;1;1;1;70;08;2;24;4; ;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;70000;2;41;37;52;1;1;5241;05;08;607,165713968826
2338517;1;1;1;70;13;152;40;1; ;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1594;05;13;307,763834806371
2338518;1;2;1;70;08;8;60;4; ;2;7;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;98;2;98;98;60;1;1;6031;05;08;689,191539339215
2338518;1;3;1;70;08;14;48;1; ;2;14;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;97;97;52;1;2;5211;05;08;689,191539339215
2338525;1;2;1;70;13;54;40;1; ;2;104;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;79;18;1;2;1810;05;13;347,001030768983
2338525;1;4;1;70;13;20;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;2; ;05;13;347,001030768983
2338529;1;2;1;70;08;17;54;3; ;2;114;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;38;64;1;2;6421;05;08;635,230406355476
2338572;1;1;1;70;08;5;48;1; ;2;5;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;05;08;635,230406355476
2338591;1;8;1;70;08;16;48;1; ;2;16;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;58;75;1;2;7522;05;08;489,616062868374
2338692;1;1;1;70;08;52;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;05;08;669,886321862706
2338694;1;3;1;70;08;28;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;08; ; ;1;2; ;05;08;556,917935192508
2338705;1;4;1;70;17;56;24;1; ;2;56;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;59;92;1;2;9241;05;17;181,398905233551
2338726;1;1;1;70;17;8;56;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;05;17;184,947007049111
2338726;1;2;1;70;17;52;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;2;8511;05;17;184,947007049111
2338733;1;1;1;70;17;32;60;1; ;2;32;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;40;52;1;2;5231;05;17;153,618160218869
2338736;1;3;1;70;17;12;48;1; ;2;12;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0111;05;17;168,815534570936
2338739;1;5;1;70;17;8;48;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;05;17;109,686933812002
2338757;2;2;2;70;08;40;4;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;05;08;102,645901725794
2338758;1;1;1;70;17;50;48;1; ;2;60;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;05;17;145,204860581832
2338758;1;2;1;70;17;40;48;1; ;2;40;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;52;1;2;5211;05;17;145,204860581832
2338766;1;2;1;70;08;40;12;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;08;780,467167658009
2338766;1;5;1;70;08;52;40;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;52;1;2;5231;05;08;780,467167658009
2338767;1;1;1;70;17;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;55;55;74;1;1;7493;05;17;345,810748020302
2338767;1;2;1;70;17;16;40;1; ;2;16;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;05;17;345,810748020302
2338767;1;3;1;70;17;24;48;1; ;2;36;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;05;17;345,810748020302
2338769;1;1;1;70;17;100;48;1; ;2;100;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;51;55;1;2;5522;05;17;200,590380899389
2338769;1;2;1;70;17;3;13;1; ;2;16;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;1;4522;05;17;200,590380899389
2338773;1;1;1;70;17;52;40;1; ;2;56;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;11;50;1;2;5051;05;17;169,749632697044
2338781;1;4;1;70;08;20;40;1; ;2;20;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;05;08;624,961218720633
2338792;1;2;1;70;17;16;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;05;17;203,870898483451
2338792;1;3;1;70;17;52;60;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;53;55;74;1;2;7493;05;17;203,870898483451
2338792;1;6;1;70;17;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;05;17;203,870898483451
2338793;1;2;1;70;08;8;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;80;1;1;8050;05;08;121,863238133277
2338794;1;1;1;70;17;4;10;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;05;17;199,890369183038
2338815;1;2;1;70;17;52;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;21;15;1;2;1581;05;17;113,912630230376
2338829;1;1;1;70;11;16;48;4; ;2;18;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;05;11;4457,7906805842
2338829;1;4;1;70;11;48;48;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;92;92;17;1;2;1730;05;11;4457,7906805842
2338831;1;2;1;70;11;28;40;1; ;2;30;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;32;1;2;3230;05;11;4484,38051909785
2338831;1;3;1;70;11;14;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;05;11;4484,38051909785
2338850;1;2;1;70;11;12;48;4; ;2;15;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;43;70;1;1;7010;05;11;2107,56380644824
2338854;1;2;1;70;11;12;48;1; ;2;14;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;05;11;1946,2908018702
2338856;1;2;1;70;11;52;30;4; ;2;5;2; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;39;39;75;1;2;7523;05;11;2153,94183962025
2338870;1;3;1;70;11;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;05;11;1851,43534190563
2338896;1;2;1;70;11;2;24;4; ;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;55;93;1;1;9303;05;11;2096,41880053522
2338920;1;3;1;70;11;10;24;1; ;2;16;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;34;70;1;1;7020;05;11;2291,22098995981
2338934;1;1;1;70;11;20;48;4; ;2;20;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;05;11;5133,86722990558
2338947;1;3;1;70;11;24;56;1; ;2;24;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;55;1;2;5521;05;11;2375,34913119402
2338956;1;2;1;70;11;53;72;1; ;2;53;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;05;11;2550,78815748956
2338968;1;3;1;70;11;20;48;1; ;2;53;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;36;60;1;2;6021;05;11;2136,50759251369
2338982;1;1;1;70;11;2;36;4; ;2;300;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;17;1;1;1742;05;11;2215,84180411815
2339015;1;1;1;70;11;12;48;4; ;2;12;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;05;11;2670,590201573
2339015;1;5;1;70;11;36;48;1; ;2;36;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;21;63;1;2;6331;05;11;2670,590201573
2339017;1;3;1;70;11;4;48;4; ;2;12;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;70;24;1;1;2422;05;11;2594,74521267893
2339017;1;4;1;70;11;24;48;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;79;18;1;2;1810;05;11;2594,74521267893
2339024;1;3;1;70;11;52;48;1; ;2;44;3; ;1;9;CON EL  SOCIO  ECONOMICO; ; ; ; ; ; ; ; ;1; ;1;40000;2;55;54;95;1;2;9500;05;11;2683,6292302923
2339029;1;5;1;70;11;3;48;1; ;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;05;11;2444,46989276962
2339036;1;3;1;70;11;44;48;1; ;2;12;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;39;74;1;2;7411;05;11;2337,28122428947
2339056;1;2;1;70;11;3;48;1; ;2;3;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;515000;2;34;34;74;1;1;7499;05;11;2474,45248830157
2339066;1;1;1;70;11;52;48;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;98;60;1;2;6021;05;11;2288,73877031901
2339080;1;3;1;70;11;2;48;1; ;2;2;1; ;4;1; ; ;1; ;1; ; ; ; ; ; ;1;515000;2;33;33;74;1;1;7412;05;11;2162,98366639298
2339088;1;2;1;70;11;6;48;1; ;2;6;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;01;01;24;1;1;2423;05;11;2032,61030577639
2339106;1;9;1;70;11;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;2; ;05;11;2160,88048725269
2339114;1;3;1;70;11;52;48;1; ;2;52;1; ;3;4; ; ;1; ; ; ; ; ; ; ; ;2; ;2;37;37;52;1;2;5231;05;11;1501,98546517861
2339114;1;4;1;70;11;104;48;1; ;2;104;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;43;43;52;1;2;5231;05;11;1501,98546517861
2339126;1;3;1;70;11;8;48;1; ;2;8;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;39;75;1;1;7512;05;11;2293,34763195488
