DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,DSCY,OFICIO1,OFICIO2,RAMA2D_D,RAMA4D_D,DPTO,fex_c_2011
846981,1,1,1,70,5,24,48,3,,2,48,3,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,5,116.655.879.350.355
846981,1,4,1,70,5,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,116.655.879.350.355
846987,1,2,1,70,5,2,48,3,,2,2,3,,1,7,,,,,,,,,,1,,1,1200000,2,1,1,54,54,95,9500,5,161.186.105.117.423
847014,1,3,1,70,5,96,48,1,,2,96,1,,9,1,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,5,856.221.644.467.746
847031,1,1,1,70,5,4,48,4,,2,16,4,,2,2,,,,,,,,,,1,,2,,2,1,1,79,79,18,1810,5,623.966.576.656.225
847039,1,2,1,70,5,12,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5211,5,997.403.285.664.428
847043,1,4,1,70,5,48,48,1,,2,96,4,,2,1,,,,,,,,,,1,,2,,2,1,2,45,41,52,5233,5,655.087.057.209.776
847043,1,8,1,70,5,96,48,3,,2,96,1,,2,1,,,,,,,,,,1,,2,,2,1,2,54,45,52,5233,5,655.087.057.209.776
847052,1,3,1,70,5,24,48,1,,2,4,1,,9,4,,,,,,,,,,1,,1,332000,2,1,2,39,39,85,8512,5,837.557.259.153.684
847056,1,3,1,70,5,2,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,741.671.672.771.093
847062,1,4,1,70,5,24,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,5,787.776.441.425.748
847065,1,2,1,70,5,3,16,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,57,,,,5,729.022.472.760.902
847070,1,2,1,70,5,6,48,3,,2,96,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,5,809.841.942.953.097
847099,1,1,1,70,5,4,48,1,,2,4,1,,9,8,,,,,,,,,,1,,1,400000,2,1,1,92,92,17,1730,5,918.752.733.549.177
847104,1,1,1,70,5,36,60,4,,2,32,4,,1,2,,,,,,,,,,1,,2,,2,1,2,57,57,93,9302,5,78.491.222.969.691
847107,1,4,1,70,5,12,48,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,81,95,45,4521,5,189.760.878.620.341
847116,1,2,1,70,5,50,48,4,,2,4,4,,1,2,,,,,,,,,,1,,2,,2,1,2,79,45,52,5261,5,879.794.414.581.188
847139,1,3,1,70,5,28,48,1,,2,28,1,,2,4,,,,,,,,,,1,,2,,2,1,2,59,59,85,8531,5,721.498.794.608.815
847139,1,6,1,70,5,50,24,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,2,32,45,52,5233,5,721.498.794.608.815
847144,1,2,1,70,5,32,48,1,,2,32,1,,9,7,,,,,,,,,,1,,2,,2,1,2,33,33,52,5249,5,650.189.379.837.978
847147,1,2,1,70,5,30,50,4,,2,50,1,,2,2,,,,,,,,,,1,,2,,2,1,2,54,33,52,5211,5,859.626.856.063.971
847150,1,2,1,70,5,32,50,4,,2,32,3,,1,1,,,,,,,,,1,,LA PENSION,2,,2,1,2,54,54,95,9500,5,974.633.535.177.691
847165,1,4,1,70,5,2,48,1,,2,32,1,,3,1,,,,,,,,,,1,,2,,2,1,1,32,45,52,5233,5,824.712.048.372.532
847170,1,2,1,70,5,100,48,4,,2,500,4,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,74,7493,5,916.520.975.666.552
847170,1,3,1,70,5,8,48,1,,2,50,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5231,5,916.520.975.666.552
847170,1,5,1,70,5,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,79,,,,5,916.520.975.666.552
847173,1,2,1,70,5,32,48,4,,2,100,4,,1,1,,,,,,,,,,1,,2,,2,1,2,54,54,85,8532,5,74.995.998.067.915
847177,1,1,1,70,5,2,60,4,,2,2,4,,3,2,,,,,,,,,,1,,1,125000,2,1,1,80,80,19,1921,5,959.235.849.307.719
847181,1,2,1,70,5,4,24,1,,2,2,4,,9,4,,,,,,,,,,1,,1,300000,2,1,1,19,39,75,7512,5,620.504.768.373.718
847181,1,3,1,70,5,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,74,7493,5,620.504.768.373.718
847184,1,4,1,70,5,50,48,1,,2,12,4,,2,1,,,,,,,,,,1,,2,,2,1,2,45,57,93,9302,5,854.546.627.121.785
847195,1,2,1,70,5,48,48,1,,2,52,1,,7,8,,,,,,,,,,1,,2,,2,1,2,39,18,92,9241,5,715.977.263.182.074
847200,1,3,1,70,5,45,48,1,,2,45,1,,5,2,,,,,,,,,,1,,2,,2,1,2,97,21,71,7122,5,811.741.229.223.601
847214,1,2,1,70,5,4,48,1,,2,208,1,,3,2,,,,,,,,,,1,,2,,2,1,1,55,55,74,7422,5,876.721.156.990.931
847214,1,3,1,70,5,4,48,4,,2,3,4,,3,7,,,,,,,,,,1,,1,120000,2,1,1,59,97,51,5155,5,876.721.156.990.931
847218,1,4,1,70,5,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,5,854.546.627.121.785
847225,1,3,1,70,5,1,48,1,,2,1,1,,5,1,,,,,,,,,,1,,1,520000,2,1,1,95,95,45,4530,5,908.506.328.738.917
847225,1,4,1,70,5,10,48,1,,2,108,1,,4,1,,,,,,,,,,1,,2,,2,1,1,84,45,52,5233,5,908.506.328.738.917
847229,1,1,1,70,5,1,60,1,,2,1,1,,9,8,,,,,,,,,,1,,1,600000,2,1,1,58,95,45,4522,5,795.952.993.526.964
847229,1,2,1,70,5,8,48,3,,2,208,4,,1,8,,,,,,,,,,1,,2,,2,1,1,54,45,52,5262,5,795.952.993.526.964
847239,1,1,1,70,5,4,48,1,,2,4,4,,3,1,,,,,,,,,,1,,2,,2,1,1,37,86,55,5530,5,699.961.715.351.586
847239,1,4,1,70,5,4,48,1,,2,2,4,,5,1,,,,,,,,,,1,,1,100000,2,1,1,53,79,18,1810,5,699.961.715.351.586
847247,1,5,1,70,5,52,48,1,,2,75,1,,5,8,,,,,,,,,,1,,2,,2,1,2,45,45,15,1551,5,674.891.780.922.376
847272,1,6,1,70,5,9,50,1,,2,9,1,,9,1,,,,,,,,,,1,,2,,2,1,1,39,39,15,1589,5,994.696.080.297.704
847275,1,1,1,70,5,24,48,1,,2,38,1,,4,2,,,,,,,,,,1,,2,,2,1,2,16,45,52,5219,5,616.125.874.368.944
847294,1,2,1,70,5,22,48,1,,2,24,1,,4,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,5,706.079.136.773.986
847305,1,3,1,70,5,24,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,34,,,,5,656.000.083.474.464
847310,1,3,1,70,5,9,48,1,,2,16,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,53,52,5234,5,412.247.483.784.629
847310,1,5,1,70,5,15,30,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5211,5,412.247.483.784.629
847337,1,3,1,70,5,6,48,1,,2,24,1,,5,4,,,,,,,,,,1,,2,,2,1,1,58,58,55,5511,5,761.968.893.709.994
847359,1,4,1,70,5,12,42,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,5,816.120.123.228.376
847372,1,1,1,70,5,120,48,1,,2,299,1,,3,1,,,,,,,,,,1,,2,,2,1,2,95,95,36,3611,5,929.424.681.297.202
847378,1,2,1,70,5,44,48,3,,2,44,3,,1,1,,,,,,,,,,1,,1,60000,2,1,2,54,54,95,9500,5,750.040.768.651.109
847383,1,2,1,70,5,56,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,32,,,,5,606.227.747.960.856
847422,1,3,1,70,5,24,48,1,,2,24,1,,2,4,,,,,,,,,,1,,2,,2,1,2,98,37,52,5211,5,711.889.840.410.471
847446,1,1,1,70,5,4,50,1,,2,4,2,,9,1,,,1,,,,,,,,,2,,2,1,1,3,30,75,7512,5,69.803.166.003.271
847452,1,2,1,70,5,12,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,5,820.831.400.054.923
847476,1,2,1,70,5,32,48,1,,2,32,1,,6,1,,,,,,,,,,1,,2,,2,1,2,21,21,24,2422,5,858.292.963.882.691
847478,1,1,1,70,5,12,48,1,,2,12,1,,8,1,,,,,,,,,,1,,2,,2,1,1,87,87,31,3190,5,786.767.894.585.888
847495,1,4,1,70,5,100,48,1,,2,100,4,,1,1,,,,,,,,,,1,,2,,2,1,2,32,93,45,4552,5,103.142.320.623.248
847495,1,6,1,70,5,10,48,1,,2,10,1,,7,1,,,,,,,,,,1,,2,,2,1,1,33,95,20,2030,5,103.142.320.623.248
847499,1,3,1,70,5,15,48,1,,2,15,1,,3,3,,,,,,,,,,1,,2,,2,1,2,5,5,1,121,5,879.287.133.148.182
847553,1,3,1,70,5,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,2,,2,1,1,94,94,17,1710,5,681.981.976.269.941
847558,1,1,1,70,5,52,48,1,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,1,2,59,59,85,8512,5,78.491.222.969.691
847565,1,2,1,70,5,40,48,2,,2,40,2,,9,1,,,,,,,,,,1,,2,,2,1,2,19,30,75,7512,5,899.664.492.977.847
847568,1,1,1,70,5,8,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,85,85,45,4542,5,929.424.681.297.202
847574,1,2,1,70,5,12,48,2,,2,12,2,,9,2,,,,,,,,,,1,,2,,2,1,1,21,39,0,0,5,58.092.203.050.137
847583,1,1,1,70,5,12,48,1,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,1,1,53,41,52,5233,5,976.676.012.775.714
847604,1,2,1,70,5,4,48,1,,2,32,1,,4,1,,,,,,,,,,1,,2,,2,1,1,79,94,36,3694,5,764.317.789.063.972
847605,1,1,1,70,5,32,48,1,,2,32,1,,4,1,,,1,,,,,,,,,2,,2,1,2,53,53,55,5530,5,926.493.492.504.538
847613,1,2,1,70,5,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,5,664.466.400.250.841
847629,1,6,1,70,5,10,48,1,,2,10,8,,3,1,,,,,,,,,,1,,2,,2,1,1,58,62,1,111,5,856.221.644.467.746
847638,1,2,1,70,5,1,48,1,,2,48,4,,1,2,,,,,,,,,,1,,2,,2,1,1,54,45,52,5261,5,696.106.619.936
847667,1,3,1,70,5,4,48,1,,2,20,1,,2,4,,,,,,,,,,1,,2,,2,1,1,80,53,55,5521,5,755.851.472.287.594
847675,1,4,1,70,5,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,791.770.642.645.607
847675,1,5,1,70,5,3,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,791.770.642.645.607
847680,1,1,1,70,5,96,48,1,,2,96,1,,9,1,,,,,,,,,,1,,2,,2,1,2,21,44,64,6422,5,742.562.742.669.775
847680,1,2,1,70,5,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,57,,,,5,742.562.742.669.775
847717,1,5,1,70,5,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,55,,,,5,61.203.845.159.734
847717,1,6,1,70,5,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,55,,,,5,61.203.845.159.734
847728,1,2,1,70,5,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,34,45,52,5241,5,745.234.205.280.609
847728,1,4,1,70,5,16,1,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,2,37,37,64,6412,5,745.234.205.280.609
847745,1,3,1,70,5,16,48,1,,2,48,1,,5,1,,,1,,,,,,,,,2,,2,1,2,15,21,45,4530,5,100.021.531.270.102
847751,1,2,1,70,5,24,48,1,,2,108,1,,4,1,,,,,,,,,1,,YA  ES  PENSIONADA,2,,2,1,2,54,45,51,5132,5,963.927.527.711.255
847755,1,3,1,70,5,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,755.851.472.287.594
847756,1,1,1,70,5,16,48,4,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,2,39,93,45,4552,5,855.702.861.100.724
847759,1,3,1,70,5,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,54,45,52,5234,5,791.146.788.590.663
847773,1,3,1,70,5,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,38,,,,5,845.880.311.547.732
847775,1,4,1,70,5,16,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,1,2,3,3,51,5125,5,568.993.905.442.486
847784,2,1,2,70,5,4,48,3,,2,8,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,5,720.356.157.186.849
847784,2,2,2,70,5,6,48,1,,2,6,1,,7,6,,,,,,,,,,1,,2,,2,1,1,59,59,1,124,5,720.356.157.186.849
847789,1,1,1,70,5,48,48,3,,2,108,3,,2,1,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,5,88.546.304.942.008
847814,1,4,1,70,8,24,48,1,,2,24,2,,9,6,,,,,,,,,,1,,2,,2,1,2,39,39,75,7523,8,642.466.803.070.631
847824,1,7,1,70,8,24,48,1,,2,24,1,,9,6,,,,,,,,,,1,,2,,2,1,2,2,39,50,5011,8,454.554.852.947.046
847830,1,4,1,70,8,16,48,4,,2,16,4,,2,6,,,,,,,,,,1,,2,,2,1,2,3,3,45,4542,8,474.624.192.453.571
847844,1,3,1,70,8,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,12,,,,8,511.467.513.459.951
847863,1,3,1,70,8,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,79,,,,8,404.046.276.211.448
847896,1,3,1,70,8,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,1,19,30,24,2411,8,419.881.592.407.987
847898,1,3,1,70,8,12,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,8,342.238.137.513.511
847898,1,4,1,70,8,8,72,4,,2,8,4,,1,6,,,,,,,,,,1,,2,,2,1,1,98,98,60,6031,8,342.238.137.513.511
847909,1,3,1,70,8,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,8,520.737.007.570.079
847909,1,4,1,70,8,12,48,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,8,520.737.007.570.079
847912,1,4,1,70,8,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,573.504.619.996.232
847918,1,3,1,70,8,16,48,1,,2,20,1,,9,4,,,,,,,,,,1,,2,,2,1,2,37,37,52,5242,8,377.542.977.280.385
847921,1,3,1,70,8,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,458.788.876.257.033
847933,1,1,1,70,8,16,48,1,,2,16,1,,9,6,,,,,,,,1,,,,2,,2,1,2,33,33,52,5211,8,585.617.026.037.858
847941,1,7,1,70,8,24,48,1,,2,24,1,,9,6,,,,,,,,,,1,,2,,2,1,2,33,33,24,2429,8,430.914.189.546.856
847941,1,10,1,70,8,72,48,4,,2,4,4,,1,6,,,,,,,,,,1,,2,,2,1,2,98,98,60,6031,8,430.914.189.546.856
847958,1,2,1,70,8,32,48,1,,2,32,1,,6,1,,,,,,,,,,1,,2,,2,1,2,59,59,85,8532,8,571.273.738.208.255
847963,1,1,1,70,8,2,48,1,,2,2,1,,7,1,,,,,,,,,,1,,1,462000,2,1,1,54,54,55,5511,8,597.469.277.043.148
847965,1,4,1,70,8,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,634.358.890.355.668
847968,1,3,1,70,8,104,48,1,,2,104,2,,9,4,,,,,,,,,,1,,2,,2,1,2,39,39,75,7512,8,433.614.077.666.445
847968,1,4,1,70,8,156,48,1,,2,2,6,,2,1,,,,,,,,,,1,,2,,2,1,2,39,45,52,5225,8,433.614.077.666.445
847974,1,5,1,70,8,52,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,11,,,,8,487.784.167.142.667
847980,1,2,1,70,8,12,48,1,,2,12,1,,9,2,,,,,,,,,,1,,2,,2,1,1,2,2,45,4530,8,62.496.876.960.637
848003,1,2,1,70,8,8,50,3,,2,60,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,8,465.729.330.345.418
848016,1,1,1,70,8,24,48,1,,2,288,1,,9,2,,,,,,,,,,1,,2,,2,1,2,45,45,15,1511,8,455.389.308.270.102
848016,1,2,1,70,8,96,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,0,,,,8,455.389.308.270.102
848023,1,4,1,70,8,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,1,7,7,85,8511,8,655.876.522.254.741
848032,1,1,1,70,8,24,48,1,,2,24,1,,7,2,,,,,,,,,,1,,2,,2,1,2,33,79,18,1810,8,465.729.330.345.418
848038,1,2,1,70,8,28,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,15,,,,8,551.898.012.873.925
848041,1,5,1,70,8,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,471.204.423.903.602
848047,1,2,1,70,8,32,48,1,,2,32,1,,7,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5243,8,544.770.439.277.192
848059,1,3,1,70,8,28,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,53,,,,8,320.985.582.793.516
848063,1,6,1,70,8,15,60,4,,2,14,4,,2,4,,,,,,,,,,1,,2,,2,1,2,95,95,45,4521,8,412.846.763.989.964
848096,1,3,1,70,8,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,3,,,,8,317.444.696.692.062
848108,1,5,1,70,8,52,60,1,,2,65,1,,8,1,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,8,523.089.006.909.541
848119,1,3,1,70,8,25,50,1,,2,25,1,,9,1,,,,,,,,,,1,,2,,2,1,2,2,2,60,6042,8,440.534.331.191.793
848119,1,5,1,70,8,80,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,97,,,,8,440.534.331.191.793
848376,1,3,1,70,8,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,8,494.568.774.102.013
848431,1,2,1,70,8,4,48,1,,2,4,1,,6,2,,,,,,,,,,1,,2,,2,1,1,32,32,52,5241,8,503.573.191.033.065
848442,1,3,1,70,8,8,60,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,58,97,63,6310,8,632.200.280.741.246
848442,1,5,1,70,8,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,84,,,,8,632.200.280.741.246
848473,1,4,1,70,8,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,543.095.735.378.054
848473,1,5,1,70,8,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,95,,,,8,543.095.735.378.054
848490,1,3,1,70,8,8,60,4,,2,8,4,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,8,609.440.364.970.251
848505,1,3,1,70,8,4,50,1,,2,4,1,,4,8,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,8,428.406.820.042.018
848505,1,4,1,70,8,4,70,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,1,58,58,70,7020,8,428.406.820.042.018
848546,1,4,1,70,8,36,50,1,,2,37,1,,7,1,,,,,,,,,,1,,2,,2,1,2,39,39,52,5225,8,529.581.231.322.983
848597,1,4,1,70,8,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,8,562.747.934.480.592
848618,1,3,1,70,8,72,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,58,,,,8,502.618.943.657.938
848632,1,1,1,70,8,16,48,1,,2,16,1,,9,8,,,,,,,,,,1,,2,,2,1,2,11,11,40,4010,8,50.779.089.561.118
848632,1,3,1,70,8,25,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,6,,,,8,50.779.089.561.118
848646,1,2,1,70,8,198,50,1,,2,250,1,,6,4,,,,,,,,,,1,,2,,2,1,2,32,32,60,6041,8,271.706.513.577.529
848666,1,3,1,70,8,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,8,377.542.977.280.385
848757,1,2,1,70,8,12,48,1,,2,48,1,,7,1,,,,,,,,,,1,,2,,2,1,1,79,79,18,1810,8,525.488.035.215.204
848757,1,5,1,70,8,48,48,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,2,59,59,85,8512,8,525.488.035.215.204
848838,1,2,1,70,8,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,32,34,74,7499,8,541.277.059.105.602
848860,2,2,2,70,8,52,48,1,,2,52,1,,8,2,,,,,,,,,,1,,2,,2,1,2,97,97,15,1589,8,574.458.867.371.358
848905,1,4,1,70,8,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,8,5.290.752.136.228
848910,1,4,1,70,8,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,39,,,,8,516.639.465.413.192
848930,1,4,1,70,8,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,58,,,,8,516.639.465.413.192
849047,1,3,1,70,8,32,48,1,,2,32,1,,9,4,,,,,,,,,,1,,2,,2,1,2,3,7,41,4100,8,542.199.655.064.794
849088,1,3,1,70,8,4,55,3,,2,5,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,8,53.242.848.930.359
849150,1,3,1,70,8,6,48,1,,2,6,1,,9,4,,,,,,,,,,1,,2,,2,1,1,3,3,24,2411,8,516.639.465.413.192
849299,1,2,1,70,8,46,48,1,,2,60,3,,1,1,,,,,,,,,,1,,2,,2,1,2,45,54,95,9500,8,53.321.543.869.678
849307,1,3,1,70,8,24,48,1,,2,12,1,,6,4,,,,,,,,,,1,,2,,2,1,2,32,32,80,8012,8,618.288.934.772.264
849381,1,2,1,70,8,36,48,1,,2,144,1,,4,2,,,,,,,,,,1,,2,,2,1,2,5,5,85,8514,8,577.999.753.472.812
849443,2,1,2,70,8,36,48,1,,2,60,1,,6,1,,,,,,,,,,1,,2,,2,1,2,58,58,74,7492,8,636.356.360.329.156
849463,1,2,1,70,8,36,48,1,,2,80,1,,7,1,,,,,,,,,,1,,2,,2,1,2,13,13,80,8012,8,406.110.239.054.114
849502,1,3,1,70,8,32,48,1,,2,104,1,,4,4,,,,,,,,,,1,,2,,2,1,2,13,13,80,8042,8,407.352.522.926.037
849572,1,3,1,70,8,48,48,1,,2,14,1,,9,4,,,,,,,,,,1,,2,,2,1,2,45,45,24,2424,8,419.881.592.407.987
849579,1,6,1,70,8,38,48,1,,2,40,1,,9,1,,,,,,,,,,1,,2,,2,1,2,55,39,85,8511,8,500.235.292.902.541
849584,1,5,1,70,8,24,48,1,,2,28,3,,1,4,,,,,,,,,,1,,2,,2,1,2,79,54,95,9500,8,600.143.565.493.296
