DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4609976;1;5;1;80; ;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;76;2447,16583921919
4609987;1;1;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;76;2606,63408092967
4609987;1;2;1;80; ;1;1;1;9;TRABAJA POR TEMPORADAS;2; ; ;12;TRABAJA POR TEMPORADAS;2; ;2; ; ; ; ;2;1;05;76;2606,63408092967
4609987;1;3;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;76;2606,63408092967
4609987;1;4;1;80; ;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;76;2606,63408092967
4609997;1;2;1;80; ;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;76;4127,04975962503
4609997;1;3;1;80; ;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;76;4127,04975962503
4610000;1;2;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;05;810,305143440941
4610000;1;3;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;05;810,305143440941
4610001;1;1;1;80;05;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;934,577008961856
4610002;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;995,975534458693
4610005;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;05;05;1382,80916287757
4610007;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;05;05;1112,04618735726
4610008;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1090,5615825751
4610008;1;3;1;80;05;1;1;1;9;ESTA EN EMBARAZO;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1090,5615825751
4610009;1;1;1;80;05;1;1;1;3; ;2; ; ;9; ;2; ;1;100000; ; ; ;2;1;05;05;990,124075539984
4610009;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;990,124075539984
4610010;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;940,169977665291
4610010;1;3;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;05;940,169977665291
4610011;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;934,577008961856
4610014;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;1038,31936666204
4610014;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;1038,31936666204
4610015;1;2;1;80;05;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1047,63338513034
4610015;1;3;1;80;05;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;05;05;1047,63338513034
4610016;1;1;1;80;05;1;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;05;934,577008961856
4610017;1;1;1;80;05;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1023,31159815956
4610018;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1225,10256352574
4610018;1;2;1;80;05;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;05;05;1225,10256352574
4610020;1;2;1;80;05;1;1;1;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;05;1090,5615825751
4610022;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;706,562785740757
4610024;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;05;05;804,61139340676
4610025;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;1173,87795092057
4610028;1;1;1;80;05;1;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;1;1;2; ; ; ; ;1;1;05;05;632,735183714793
4610028;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;632,735183714793
4610028;1;3;1;80;05;1;1;1;4; ;2; ; ;9; ;1; ;2; ;2; ;781242;2;1;05;05;632,735183714793
4610028;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;632,735183714793
4610029;1;1;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;05;1262,61254011827
4610029;1;2;1;80;05;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1262,61254011827
4610030;1;2;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1318,5758057962
4610031;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;05;05;845,583929548881
4610031;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;845,583929548881
4610033;1;3;1;80;05;1;1;2;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1032,62561662786
4610036;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;872,149601153187
4610036;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;872,149601153187
4610036;1;5;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;872,149601153187
4610036;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;872,149601153187
4610038;2;3;2;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;1425,60597519478
4610038;3;1;3;80;05;1;1;3;3; ;2; ; ;9; ;1; ;1;80000; ; ; ;2;1;05;05;1425,60597519478
4610039;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;845,583929548881
4610040;1;2;1;80;05;1;1;3;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;05;1096,25533260929
4610043;1;1;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;05;1173,87795092057
4610044;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1256,91879008409
4610051;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;710,025345290349
4610051;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;710,025345290349
4610051;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;710,025345290349
4610052;1;3;1;80;05;1;1;2;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1094,28263233997
4610054;1;3;1;80;05;1;1;1;6; ;2; ; ;2; ;2; ;2; ;1;24;200000;2;1;05;05;1144,77836521155
4610054;1;5;1;80;05;1;1;1;8; ;2; ; ;2; ; ; ;2; ;1;16;500000; ;1;05;05;1144,77836521155
4610054;1;6;1;80;05;1;1;2;6; ;2; ; ;8; ; ; ;2; ; ; ; ; ;1;05;05;1144,77836521155
4610056;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;05;05;1235,88011751734
4610056;1;3;1;80;05;1;2; ; ; ; ;1;2;12;NO TIENE EL BACHILLERATO;2; ;2; ; ; ; ;2;1;05;05;1235,88011751734
4610057;1;1;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;05;1038,31936666204
4610057;1;2;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;05;1038,31936666204
4610058;1;1;1;80;05;1;1;1;8; ;2; ; ;8; ;1; ;2; ;1;48;781200;2;1;05;05;1012,93896426382
4610058;1;2;1;80;05;1;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;05;1012,93896426382
4610059;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;05;05;612,608245385821
4610059;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;612,608245385821
4610059;1;7;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;05;612,608245385821
4610060;1;1;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;05;05;1137,83150985134
4610060;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;05;05;1137,83150985134
4610063;1;2;1;80;05;1;1;1;6; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;05;05;1142,06172436222
4610063;1;3;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;05;1142,06172436222
4610065;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1162,33274196768
4610067;1;1;1;80;05;1;1;4;3; ;2; ; ;8; ;2; ;2; ;2; ;98;2;1;05;05;866,268409118871
4610067;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;866,268409118871
4610068;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;940,169977665291
4610071;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1115,35103802232
4610071;1;3;1;80;05;1;1;2;4; ;2; ; ;4; ;3; ;2; ;2; ;781242;3;1;05;05;1115,35103802232
4610072;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1038,31936666204
4610073;1;1;1;80;05;1;1;1;8; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;05;05;634,533136132908
4610073;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;634,533136132908
4610074;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;1162,33274196768
4610076;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;1168,18420088639
4610076;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1168,18420088639
4610078;1;3;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;05;1256,76108119956
4610079;1;2;1;80;05;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;24;781242;2;1;05;05;1226,56609904904
4610081;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;535,067796610194
4610081;1;2;1;80;05;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;05;05;535,067796610194
4610081;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;535,067796610194
4610081;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;535,067796610194
4610081;1;6;1;80;05;1;1;3;8; ;2; ; ;8; ;1; ;2; ;1;48;781242;2;1;05;05;535,067796610194
4610081;1;7;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;48;781242;2;1;05;05;535,067796610194
4610082;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;998,551875827945
4610082;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;998,551875827945
4610083;1;2;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;48;781000;2;1;05;05;836,26991108058
4610084;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1286,75957923785
4610084;1;5;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1286,75957923785
4610085;1;4;1;80;05;1;1;4;7; ;2; ; ;5; ;3; ;2; ; ; ; ;3;1;05;05;1375,66891628676
4610087;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1183,19196938887
4610088;1;2;1;80;05;1;1;3;1; ;2; ; ;9; ;2; ;2; ;1;8;781242;2;1;05;05;986,661515990392
4610089;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1200,6013314094
4610091;1;2;1;80;05;1;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;781200;2;1;05;05;1315,30068824675
4610092;1;4;1;80;05;1;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1194,52706462149
4610094;1;4;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1142,18406737768
4610097;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;617,569706327782
4610097;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;617,569706327782
4610098;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;1131,98005093263
4610098;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;1131,98005093263
4610101;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;1597,43412486874
4610102;1;2;1;80;05;1;1;1;1; ;2; ; ;8; ;2; ;2; ;1;24;781242;2;1;05;05;909,484829894514
4610104;1;1;1;80;05;1;1;1;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;05;05;692,212911108026
4610105;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1127,05395585974
4610108;1;1;1;80;05;1;1;3;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;05;05;1158,51598942133
4610108;1;4;1;80;05;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1158,51598942133
4610112;1;4;1;80;05;1;1;1;6; ;2; ; ;12;POR VIAJE;2; ;1;700000;1;48;800000;2;1;05;05;356,711864406796
4610113;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;05;05;1023,31159815956
4610116;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;05;05;1038,31936666204
4610116;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1038,31936666204
4610119;1;1;1;80;05;1;1;1;6; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;887,753013901026
4610119;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;887,753013901026
4610120;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;1047,63338513034
4610120;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1047,63338513034
4610121;1;2;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1471,18955907851
4610121;1;5;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;05;1471,18955907851
4610122;1;1;1;80;05;1;1;4;1; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;05;05;793,166965784615
4610122;1;2;1;80;05;1;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;05;793,166965784615
4610122;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;793,166965784615
4610123;1;1;1;80;05;1;1;4;7; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;05;05;1127,05395585974
4610125;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;1; ;2; ;2; ;781242;2;1;05;05;1468,96741070601
4610127;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;05;984,585297255063
4610127;2;4;2;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;05;984,585297255063
4610128;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;632,735183714793
4610129;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;05;1127,05395585974
4610130;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;799,018424703324
4610130;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;05;799,018424703324
4610139;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;05;1073,59815276998
4610147;1;1;1;80;08;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;08;894,944276638522
4610153;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;08;497,8418814258
4610154;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;08;589,454290324275
4610154;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;08;589,454290324275
4610156;1;3;1;80;08;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;08;562,216684247664
4610156;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;08;562,216684247664
4610160;1;1;1;80;11;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;11;2841,76603666108
4610162;1;1;1;80;11;1;1;3;4; ;1; ;1;4; ;2; ;2; ;1;48;781242;2;1;05;11;2312,25064497829
4610163;1;1;1;80;11;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;11;2784,76818781719
4610164;1;1;1;80;13;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;13;355,683120975799
4610164;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;355,683120975799
4610165;1;1;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;424,063592958193
4610166;1;1;1;80;13;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;13;446,203780201349
4610166;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;446,203780201349
4610166;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;446,203780201349
4610166;1;4;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;446,203780201349
4610168;1;1;1;80;13;1;1;3;3; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;05;13;396,059831375808
4610171;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;421,663177687713
4610171;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;05;13;421,663177687713
4610171;1;4;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;421,663177687713
4610173;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;05;13;432,991362479321
4610174;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;408,731861427956
4610175;1;1;1;80;13;1;1;4;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;05;13;405,623442758025
4610176;1;1;1;80;13;1;1;4;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;05;13;356,236968752285
4610177;1;2;1;80;13;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;13;451,935080881096
4610178;1;1;1;80;13;1;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;13;327,371842346397
4610178;1;6;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;327,371842346397
4610179;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;381,84031506419
4610179;1;4;1;80;13;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;13;381,84031506419
4610180;1;1;1;80;13;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;13;409,208234785486
4610180;1;4;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;409,208234785486
4610182;1;4;1;80;13;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;13;310,376371187392
4610184;1;2;1;80;13;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;05;13;409,049782358501
4610184;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;409,049782358501
4610185;1;4;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;436,404241973191
4610185;1;5;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;436,404241973191
4610187;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;452,591958737517
4610187;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;452,591958737517
4610187;1;4;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;452,591958737517
4610188;1;1;1;80;13;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;13;460,423296512967
4610189;1;1;1;80;13;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;13;405,623442758025
4610189;1;2;1;80;13;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;13;405,623442758025
4610190;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;435,193516340285
4610190;1;4;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;435,193516340285
4610190;1;6;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;13;435,193516340285
4610191;1;1;1;80;13;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;05;13;409,049782358501
4610191;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;13;409,049782358501
4610192;1;2;1;80;15;1;1;2;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;05;15;98,8826322356269
4610193;1;2;1;80;15;1;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;15;110,966396780562
4610195;1;1;1;80;15;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;15;98,8826322356269
4610195;1;2;1;80;15;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;15;98,8826322356269
4610196;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;15;103,384335744629
4610197;1;1;1;80;15;1;2; ; ; ; ;1;4;9; ;2; ;2; ;1;40;1500000;2;1;05;15;110,681256057798
4610197;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;110,681256057798
4610197;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;110,681256057798
4610198;1;2;1;80;15;1;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;05;15;100,904909994146
4610201;1;4;1;80;15;1;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN;2; ;2; ; ; ;98;2;1;05;15;115,533541548323
4610203;1;1;1;80;15;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;15;124,863587922449
4610203;1;2;1;80;15;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;15;124,863587922449
4610204;1;2;1;80;15;1;1;3;3; ;1; ;1;9; ;2; ;2; ; ; ; ;2;1;05;15;130,959452526514
4610205;1;1;1;80;15;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;15;113,36270101181
4610206;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;88,9697082272041
4610206;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;88,9697082272041
