DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4585998;1;1;1;80;05;1;1;3;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;04;05;1160,89538033605
4585999;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1278,42558779533
4586004;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;953,442626626263
4586004;1;2;1;80;05;1;1;4;6; ;2; ; ;11; ;1;2;2; ; ; ; ;1;1;04;05;953,442626626263
4586004;1;4;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;781200;2;1;04;05;953,442626626263
4586004;1;5;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;04;05;953,442626626263
4586005;1;2;1;80;05;1;1;1;6; ;2; ; ;9; ;1; ;1;600000; ; ; ;2;1;04;05;1385,0510684528
4586006;1;1;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;05;1372,20736773932
4586006;1;4;1;80;05;1;1;1;8; ;2; ; ;8; ;2; ;2; ;1;48;98;2;1;04;05;1372,20736773932
4586007;1;1;1;80;05;1;1;3;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1160,89538033605
4586008;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1112,51174897939
4586008;1;3;1;80;05;1;1;2;4; ;2; ; ;4; ;1;1;2; ;2; ;98;1;1;04;05;1112,51174897939
4586011;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1185,91356036489
4586012;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;766,488408169613
4586012;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;766,488408169613
4586013;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;781242;2;1;04;05;1035,74121131578
4586014;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;1;2;2; ;1;48;1300000;1;1;04;05;1200,36221936745
4586016;1;1;1;80;05;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;05;1160,89538033605
4586017;1;2;1;80;05;1;1;4;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;05;1444,20632466051
4586019;1;1;1;80;05;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;24;781242;2;1;04;05;1426,19999545136
4586020;1;2;1;80;05;1;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1156,66016407441
4586022;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1160,89538033605
4586023;1;2;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;05;877,620258968065
4586023;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;877,620258968065
4586026;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1450,65999337008
4586027;1;4;1;80;05;1;1;2;8; ;1; ;1;2; ;2; ;2; ; ; ;781000;2;1;04;05;877,229741143799
4586028;1;2;1;80;05;1;1;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586029;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1160,89538033605
4586030;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1186,30407818916
4586030;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1186,30407818916
4586033;1;2;1;80;05;1;1;2;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;04;05;1094,8959375945
4586034;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;659,563544693094
4586034;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;659,563544693094
4586035;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586035;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586038;1;2;1;80;05;1;1;3;9;CAMBIO DE PAIS;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1385,0510684528
4586039;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1105,33361729142
4586040;1;2;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;05;1072,65439212372
4586041;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;990,488909384972
4586043;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;939,671513678747
4586044;1;1;1;80;05;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;04;05;1061,69435327316
4586045;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1167,3848720021
4586046;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781200;2;1;04;05;877,229741143799
4586046;1;4;1;80;05;1;1;4;8; ;2; ; ;8; ; ; ;2; ; ; ; ; ;1;04;05;877,229741143799
4586049;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1650,74620139238
4586051;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1072,65439212372
4586054;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;04;05;1178,51119172093
4586054;1;3;1;80;05;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1178,51119172093
4586055;1;1;1;80;05;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;04;05;1174,95352151434
4586055;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1174,95352151434
4586056;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;1;4;2; ; ; ; ;1;1;04;05;1174,95352151434
4586057;1;1;1;80;05;1;1;4;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;04;05;1112,51174897939
4586057;1;2;1;80;05;1;1;4;1; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;04;05;1112,51174897939
4586058;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1130,86094839703
4586061;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;04;05;1360,59107053408
4586063;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1160,89538033605
4586064;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1186,30407818916
4586065;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586066;1;3;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;05;1428,41844789929
4586072;1;1;1;80;05;1;1;1;1; ;2; ; ;12;VA ESPERAR UNOS MESES;1; ;1;781000;1;48;781000;2;1;04;05;1654,30387159897
4586072;1;2;1;80;05;1;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE SALGAN CONTRATOS;1;1;2; ;1;48;781000;1;1;04;05;1654,30387159897
4586073;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1367,70641094727
4586073;1;4;1;80;05;1;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1367,70641094727
4586074;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ;2; ;1500000;3;1;04;05;1130,86094839703
4586074;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1130,86094839703
4586077;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586077;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586078;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1178,51119172093
4586078;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1178,51119172093
4586079;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;791,897106022726
4586079;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;791,897106022726
4586081;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586082;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1072,65439212372
4586082;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1072,65439212372
4586083;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;960,844995270225
4586083;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;960,844995270225
4586083;1;5;1;80;05;1;1;1;8; ;2; ; ;8; ;2; ;2; ;1;40;781242;2;1;04;05;960,844995270225
4586084;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1160,50486251178
4586087;1;3;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1546,72969100711
4586089;1;2;1;80;05;1;2; ; ; ; ;1;1;8; ;2; ;2; ;1;48;781211;2;1;04;05;1138,26331704099
4586089;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1138,26331704099
4586095;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;04;05;984,803921735658
4586095;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;984,803921735658
4586096;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586096;1;2;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586101;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;899,471286614585
4586102;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;674,402721519918
4586102;1;5;1;80;05;1;1;1;8; ;1; ;1;1; ;2; ;2; ;1;30;700000;2;1;04;05;674,402721519918
4586103;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;04;05;1476,45920904746
4586103;1;2;1;80;05;1;1;2;2; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;04;05;1476,45920904746
4586104;1;2;1;80;05;1;1;2;3; ;2; ; ;9; ;1; ;2; ;2; ;781200;2;1;04;05;1164,21771961977
4586105;1;2;1;80;05;1;1;1;9;RESULTO EN EMBARAZO;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;899,471286614585
4586105;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;899,471286614585
4586106;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1164,21771961977
4586107;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;987,321757002645
4586108;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1160,89538033605
4586109;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;781242;2;1;04;05;1071,74151514581
4586110;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;886,627585901104
4586111;1;2;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1094,8959375945
4586112;1;2;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;05;1142,92487408338
4586114;1;3;1;80;05;1;1;1;8; ;2; ; ;12;POR FALTA DE DINERO PARA LLENAR HOJAS DE VIDA;1; ;2; ;1;48;781000;2;1;04;05;1185,91356036489
4586115;1;2;1;80;05;1;1;4;1; ;2; ; ;9; ;1; ;2; ;1;48;781000;2;1;04;05;1385,0510684528
4586117;1;1;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;05;1069,48723974139
4586119;1;2;1;80;05;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;04;05;1385,0510684528
4586120;1;2;1;80;05;1;1;1;9;PORQUE ESTA REALIZANDO PAPELERIA PARA IRSE AL EXTERIOR;2; ; ;12;SE VA DEL PAIS;2; ;1;2900000; ; ; ;2;1;04;05;578,668855064726
4586121;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1360,59107053408
4586122;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;05;965,470729356126
4586122;1;2;1;80;05;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;05;965,470729356126
4586123;1;2;1;80;05;1;1;1;6; ;2; ; ;9; ;1; ;1;140000;2; ;781242;2;1;04;05;1139,75772170105
4586124;1;1;1;80;05;1;1;4;8; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;04;05;1742,15434198703
4586124;1;4;1;80;05;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;05;1742,15434198703
4586125;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;704,046635634665
4586126;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586126;1;2;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586129;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;04;05;1604,04465800287
4586129;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1604,04465800287
4586130;1;1;1;80;05;1;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;05;1149,54482366122
4586131;1;1;1;80;05;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586131;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586133;1;1;1;80;05;1;1;2;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586133;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586135;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;851,821043290687
4586135;3;1;3;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;851,821043290687
4586136;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;977,401553091696
4586136;1;2;1;80;05;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;05;977,401553091696
4586138;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1203,91988957404
4586138;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1203,91988957404
4586139;1;3;1;80;05;1;2; ; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;04;05;965,08021153186
4586143;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;05;1043,01047800897
4586143;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1043,01047800897
4586145;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;985,194439559925
4586145;1;2;1;80;05;1;1;2;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;05;985,194439559925
4586148;1;2;1;80;05;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;05;1050,41284665293
4586148;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1050,41284665293
4586148;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;05;1050,41284665293
4586149;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;1160,89538033605
4586150;1;3;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;05;990,879427209239
4586152;1;1;1;80;05;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;04;05;1153,10249386782
4586152;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1153,10249386782
4586153;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;05;793,327458786598
4586153;1;2;1;80;05;1;1;1;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;05;793,327458786598
4586153;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;793,327458786598
4586154;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;04;05;1189,62641747288
4586158;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1160,89538033605
4586160;1;2;1;80;05;1;1;2;2; ;1; ;1;2; ;2; ;2; ;1;24;98;2;1;04;05;917,429968207961
4586161;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;05;1149,54482366122
4586162;1;1;1;80;05;1;1;4;6; ;2; ; ;6; ;1;4;2; ; ; ; ;1;1;04;05;1182,74640798257
4586163;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;05;1072,65439212372
4586170;1;1;1;80;08;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;08;562,25560598638
4586171;1;2;1;80;08;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;08;561,394655459561
4586172;1;1;1;80;08;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;08;427,847698887357
4586172;1;3;1;80;08;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;08;427,847698887357
4586173;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;08;533,251157334968
4586175;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;08;583,957476705443
4586175;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;08;583,957476705443
4586175;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;08;583,957476705443
4586182;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;08;497,671532992403
4586182;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;08;497,671532992403
4586182;1;5;1;80;08;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;08;497,671532992403
4586185;1;1;1;80;08;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;08;444,661280841136
4586189;1;2;1;80;08;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;08;545,442024032601
4586190;1;3;1;80;11;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;11;2122,58855213788
4586190;1;4;1;80;11;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;11;2122,58855213788
4586191;1;2;1;80;11;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;11;2463,16367695967
4586192;1;3;1;80;13;1;1;4;9;NO QUISO SEGUIR TRABAJANDO;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;13;799,521589258076
4586193;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;13;566,550104890032
4586194;1;2;1;80;13;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;13;701,114262141537
4586194;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;13;701,114262141537
4586195;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;13;610,632065866987
4586195;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;13;610,632065866987
4586196;1;1;1;80;13;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;13;298,933165219093
4586196;1;2;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;13;298,933165219093
4586198;1;1;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;13;380,619799321785
4586198;1;5;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;13;380,619799321785
4586199;1;1;1;80;13;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;13;339,387217036029
4586199;1;2;1;80;13;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;13;339,387217036029
4586199;1;3;1;80;13;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;13;339,387217036029
4586201;1;1;1;80;13;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;13;389,107046765938
4586201;1;2;1;80;13;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;40;1000000;2;1;04;13;389,107046765938
4586203;1;2;1;80;15;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;15;68,5888212529697
4586203;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;15;68,5888212529697
4586204;1;3;1;80;15;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;781242;2;1;04;15;112,765371346755
4586204;1;4;1;80;15;1;1;1;2; ;1; ;1;2; ;2; ;2; ; ; ;781242;2;1;04;15;112,765371346755
4586205;1;3;1;80;15;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;15;80,164897500917
4586205;1;4;1;80;15;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;15;80,164897500917
4586205;1;5;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;15;80,164897500917
4586206;1;2;1;80;15;1;2; ; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;04;15;58,7481148901554
4586206;1;3;1;80;15;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;15;58,7481148901554
4586208;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;15;102,495816359087
4586208;1;5;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;15;102,495816359087
4586210;1;2;1;80;15;1;1;4;8; ;1; ;4;9; ;2; ;2; ; ; ; ;2;1;04;15;129,503983855631
4586210;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;15;129,503983855631
4586212;1;1;1;80;15;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;04;15;69,1647254987308
4586212;1;2;1;80;15;1;1;4;7; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;15;69,1647254987308
4586214;1;1;1;80;15;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;15;69,3303764208798
4586215;1;1;1;80;15;1;1;2;8; ;2; ; ;8; ;3; ;2; ;2; ;4000000;3;1;04;15;69,1647254987308
4586215;1;2;1;80;15;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;15;69,1647254987308
4586216;1;3;1;80;15;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;15;112,765371346755
4586216;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;15;112,765371346755
4586217;1;3;1;80;15;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;15;126,652611158616
4586217;1;4;1;80;15;1;1;3;4; ;1; ;1;4; ;2; ;2; ; ; ;380000;2;1;04;15;126,652611158616
4586218;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;15;71,2803768251384
4586218;1;4;1;80;15;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;15;71,2803768251384
4586218;1;5;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;15;71,2803768251384
4586219;1;3;1;80;15;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;48;1000000;2;1;04;15;114,017104455669
4586220;1;5;1;80;15;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;15;165,858958673417
4586221;1;1;1;80;15;1;1;4;4; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;04;15;140,499348601478
4586221;1;5;1;80;15;1;1;4;8; ;1; ;2;1; ;2; ;2; ;1;20;781242;2;1;04;15;140,499348601478
4586222;1;2;1;80;15;1;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;04;15;81,3275101315488
4586223;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;15;154,596378197381
4586224;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;15;106,483746984768
4586224;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;15;106,483746984768
4586225;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;15;144,415021248186
4586226;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;15;60,0648778979894
