DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4804612;3;1;3;80;05;1;3;2; ;2; ; ;12;PARA DEDICARSE A ESTUDIAR;2; ;2; ; ; ; ;2;1;01;05;986,750980227045
4804616;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1040,95029222279
4804617;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;968,117924193849
4804617;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;968,117924193849
4804617;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;968,117924193849
4804621;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;1072,20806831851
4804622;1;1;1;80;05;1;3;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1108,6683390138
4804623;1;2;1;80;05;1;1;9;ES UN DROGADICTO;2; ; ;12;ES UN DROGADICTO;2; ;2; ; ; ; ;2;1;01;05;970,52164929621
4804624;1;2;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;01;05;1108,6683390138
4804624;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1108,6683390138
4804626;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1;2;2; ;2; ;98;1;1;01;05;832,411817597382
4804626;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;832,411817597382
4804626;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;832,411817597382
4804627;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;848,604290509456
4804627;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;05;848,604290509456
4804627;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;848,604290509456
4804628;1;2;1;80;05;1;1;8; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;05;807,344217125119
4804628;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;807,344217125119
4804628;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;807,344217125119
4804628;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;807,344217125119
4804629;1;1;1;80;05;1;1;8; ;1; ;1;1; ;2; ;1;800000; ; ;900000;2;1;01;05;930,626304647455
4804629;1;2;1;80;05;1;1;2; ;1; ;1;2; ;2; ;2; ; ; ;1000000;2;1;01;05;930,626304647455
4804630;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1001,05494757403
4804632;1;4;1;80;05;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1752,08214428306
4804632;1;5;1;80;05;1;1;6; ;2; ; ;12;VUELTAS PERSONALES;1; ;1;1100000;1;48;781242;2;1;01;05;1752,08214428306
4804633;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1043,35401732515
4804634;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1140,14278903412
4804637;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1043,35401732515
4804638;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;886,65920143181
4804638;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;886,65920143181
4804638;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;886,65920143181
4804639;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1284,66463575761
4804641;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;1022,04722317515
4804642;1;2;1;80;05;1;1;9;REDUCCION ECONOMICA DE LA PRODUCCION;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1361,57232865769
4804644;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;926,550979776314
4804645;1;6;1;80;05;1;2;8; ;1; ;1;2; ;2; ;2; ;1;48;800000;2;1;01;05;787,402151710705
4804646;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;833,776546332963
4804646;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;833,776546332963
4804646;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;833,776546332963
4804647;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1083,28621999266
4804648;1;2;1;80;05;1;4;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;01;05;1092,47586610173
4804649;1;2;1;80;05;1;2;2; ;2; ; ;2; ;1; ;2; ;2; ;1500000;2;1;01;05;1162,74727697086
4804649;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1162,74727697086
4804650;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1212,97515706306
4804651;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1145,58284264084
4804652;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1022,04722317515
4804652;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1022,04722317515
4804656;1;1;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1280,91504325527
4804657;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;975,961702902932
4804657;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;01;05;975,961702902932
4804660;1;2;1;80;05;1;1;1; ;1; ;1;12;REHABILITACION;1; ;2; ;2; ;850000;2;1;01;05;1036,87496735164
4804661;1;2;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1047,42934219629
4804662;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;873,864436319559
4804662;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;873,864436319559
4804662;1;4;1;80;05;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;873,864436319559
4804662;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;873,864436319559
4804662;1;7;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;873,864436319559
4804662;1;11;1;80;05;1;4;8; ;1; ;3;4; ;2; ;2; ;1;48;1500000;2;1;01;05;873,864436319559
4804663;1;1;1;80;05;1;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;900,129864388397
4804663;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;900,129864388397
4804663;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;900,129864388397
4804665;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;769,094828046309
4804665;1;3;1;80;05;1;4;6; ;2; ; ;9; ;2; ;2; ;1;24;828000;2;1;01;05;769,094828046309
4804665;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;769,094828046309
4804666;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1019,64349807279
4804666;1;4;1;80;05;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1019,64349807279
4804667;1;1;1;80;05;1;1;8; ;2; ; ;8; ;3; ;2; ;1;48;845000;3;1;01;05;921,436658538392
4804667;1;3;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;900000;2;1;01;05;921,436658538392
4804668;1;1;1;80;05;1;4;1; ;1; ;3;8; ;2; ;2; ; ; ; ;2;1;01;05;1479,67910833659
4804668;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1479,67910833659
4804669;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1356,45800741977
4804669;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1356,45800741977
4804670;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;01;05;1828,66410481434
4804671;1;1;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1073,44725753881
4804671;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1073,44725753881
4804671;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1073,44725753881
4804673;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1015,89390557045
4804673;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1015,89390557045
4804673;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1015,89390557045
4804673;2;1;2;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1015,89390557045
4804674;1;2;1;80;05;1;2;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;05;1036,87496735164
4804676;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1022,04722317515
4804677;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1043,35401732515
4804678;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1022,04722317515
4804679;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;996,979622702889
4804680;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1030,19787291743
4804682;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1067,31042100519
4804682;1;5;1;80;05;1;1;9;PARA PRESENTARSE EN EQUIPOS DE FUTBOL;2; ; ;2; ;2; ;2; ;1;48;781242;2;1;01;05;1067,31042100519
4804684;1;2;1;80;05;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1015,56817320165
4804684;1;3;1;80;05;2; ; ; ; ;1;1;11; ;2; ;2; ; ; ; ;2;1;01;05;1015,56817320165
4804685;1;1;1;80;05;1;4;9;QUEDO PENSIONADO POR RSPOSA;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1122,97230636078
4804689;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1352,38268254863
4804690;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1101,28644075215
4804691;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1096,17211951423
4804691;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1096,17211951423
4804692;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1137,43219289856
4804695;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1451,57517935996
4804697;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1035,83597098486
4804697;1;4;1;80;05;1;3;9;CAMBIO DE CIUDAD;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;05;1035,83597098486
4804700;1;3;1;80;05;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;05;973,232245431771
4804703;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;996,979622702889
4804704;1;1;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1026,12254804629
4804704;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1026,12254804629
4804705;1;4;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1301,93901139855
4804706;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;05;1120,20072361971
4804707;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1022,04722317515
4804707;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1022,04722317515
4804708;1;1;1;80;05;1;2;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;01;05;950,579583881796
4804708;1;2;1;80;05;1;1;8; ;2; ; ;5; ;2; ;2; ;1;48;1600000;2;1;01;05;950,579583881796
4804708;1;3;1;80;05;1;1;8; ;2; ; ;4; ;2; ;2; ;1;48;781242;2;1;01;05;950,579583881796
4804709;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;949,214855146215
4804710;1;3;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;01;05;1346,22936494393
4804710;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1346,22936494393
4804713;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;1104,59301414266
4804715;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1026,12254804629
4804715;1;2;1;80;05;1;3;6; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1026,12254804629
4804717;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1038,23969608722
4804718;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1166,82865018532
4804718;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1166,82865018532
4804719;1;3;1;80;05;1;2;6; ;2; ; ;11; ;2; ;2; ;1;25;300000;2;1;01;05;1015,56817320165
4804721;1;3;1;80;05;1;4;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;01;05;970,84738166501
4804721;1;4;1;80;05;1;1;1; ;1; ;1;1; ;1; ;2; ;1;24;1800000;2;1;01;05;970,84738166501
4804722;1;3;1;80;05;1;4;3; ;1; ;4;9; ;2; ;2; ;1;24;800000;2;1;01;05;980,037027774073
4804723;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1046,39034582951
4804725;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;975,961702902932
4804725;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;975,961702902932
4804726;1;1;1;80;05;1;1;8; ;2; ; ;9; ;2; ;1;250000;2; ;800000;2;1;01;05;1312,16765387439
4804727;1;2;1;80;05;1;3;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;05;1051,50466706743
4804728;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;930,626304647455
4804731;1;2;1;80;05;1;2;6; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;05;1166,822601842
4804732;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1217,0504819342
4804733;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;949,214855146215
4804734;1;4;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1284,99036812641
4804735;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1239,33528584546
4804736;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1356,45800741977
4804737;1;1;1;80;05;1;4;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;05;1043,35401732515
4804742;1;1;1;80;05;1;4;3; ;1; ;3;4; ;2; ;2; ;1;48;828000;2;1;01;05;1036,87496735164
4804742;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1036,87496735164
4804743;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1; ;2; ;2; ;840000;2;1;01;05;1123,89697703221
4804745;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;01;05;1716,97538850343
4804746;1;1;1;80;05;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;01;05;1051,50466706743
4804749;1;1;1;80;05;1;4;7; ;1; ;4;5; ;3; ;2; ;1;48;800000;3;1;01;05;1026,12254804629
4804749;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1026,12254804629
4804750;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1021,00822680837
4804752;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1039,911295856
4804753;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;996,979622702889
4804758;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1040,95029222279
4804765;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;996,979622702889
4804775;1;2;1;80;08;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;579,928021533135
4804777;1;1;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;498,94954758792
4804779;1;2;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;562,390228360473
4804781;1;2;1;80;08;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;781000;2;1;01;08;1007,39496209902
4804781;1;3;1;80;08;1;2;6; ;2; ; ;1; ;2; ;2; ;1;48;781000;2;1;01;08;1007,39496209902
4804781;1;5;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;1007,39496209902
4804781;1;6;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;1007,39496209902
4804782;1;1;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;1049,08103920693
