DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
5055486;1;1;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;11;05;1121,98922599152
5055486;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1121,98922599152
5055487;1;1;1;80;05;1;3;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1032,22573053062
5055487;1;2;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1032,22573053062
5055488;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;784,461098683045
5055488;1;5;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;48;828116;2;1;11;05;784,461098683045
5055489;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;11;05;1147,94491387889
5055489;1;2;1;80;05;2; ; ; ; ;1;2;1; ;2; ;2; ; ; ; ;2;1;11;05;1147,94491387889
5055490;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;11;05;1147,88091536839
5055490;1;2;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;11;05;1147,88091536839
5055491;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1043,58487812629
5055492;1;2;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ;828116;2;1;11;05;744,705843293225
5055493;1;1;1;80;05;2; ; ; ; ;1;4;8; ;2; ;2; ; ; ; ;2;1;11;05;1043,58487812629
5055494;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1523,46553529627
5055494;1;2;1;80;05;1;3;7; ;2; ; ;8; ;2; ;2; ;1;48;828116;2;1;11;05;1523,46553529627
5055494;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1523,46553529627
5055495;1;2;1;80;05;1;1;9;TERMINO DE CONTRATO;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN;1; ;2; ;1;48;828116;2;1;11;05;1362,36850840093
5055497;1;7;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055498;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;806,737070270699
5055499;1;2;1;80;05;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;11;05;1766,50170758458
5055500;1;4;1;80;05;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1272,68925617543
5055501;1;1;1;80;05;1;4;8; ;2; ; ;5; ;2; ;2; ;1;48;1200000;2;1;11;05;1147,88091536839
5055501;1;2;1;80;05;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;11;05;1147,88091536839
5055502;1;1;1;80;05;1;4;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;11;05;1247,09898080791
5055503;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;11;05;806,673071760201
5055505;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;1000000;2;1;11;05;953,821382665395
5055508;1;1;1;80;05;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;11;05;1069,47656750316
5055511;1;2;1;80;05;1;1;4; ;2; ; ;1; ;2; ;2; ;1;48;828116;2;1;11;05;1027,14775872804
5055512;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;11;05;989,960920265998
5055513;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;11;05;974,904913596824
5055513;1;3;1;80;05;1;2;2; ;1; ;1;2; ;2; ;2; ;1;24;828116;2;1;11;05;974,904913596824
5055513;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;974,904913596824
5055516;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;1105,61610510377
5055518;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;717,589315401838
5055518;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;717,589315401838
5055519;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;828116;2;1;11;05;1136,81584963051
5055519;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;1136,81584963051
5055521;1;2;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;828116;2;1;11;05;827,486789334491
5055522;1;2;1;80;05;1;1;8; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;11;05;1221,20729143104
5055529;1;1;1;80;05;1;3;8; ;2; ; ;1; ;3; ;2; ; ; ; ;3;1;11;05;949,444784489356
5055529;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;11;05;949,444784489356
5055529;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;949,444784489356
5055530;1;1;1;80;05;1;4;1; ;2; ; ;1; ;3; ;2; ; ; ; ;3;1;11;05;1121,98922599152
5055530;1;2;1;80;05;1;4;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;11;05;1121,98922599152
5055531;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;685,939915119853
5055534;1;1;1;80;05;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;11;05;676,485345141234
5055534;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;676,485345141234
5055537;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;801,595099957621
5055541;1;2;1;80;05;1;3;4; ;2; ; ;9; ;2; ;2; ;1;40;828116;2;1;11;05;1289,19037408418
5055544;1;5;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1567,31968985346
5055545;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;500000;2;1;11;05;1069,47656750316
5055547;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;953,821382665395
5055548;1;1;1;80;05;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;11;05;1147,88091536839
5055548;1;2;1;80;05;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;11;05;1147,88091536839
5055549;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;691,697626024969
5055550;1;2;1;80;05;1;4;6; ;2; ; ;8; ;2; ;2; ;2; ;828116;2;1;11;05;1043,58487812629
5055552;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1042,47357875436
5055553;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;801,595099957621
5055554;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;11;05;1032,22573053062
5055555;1;2;1;80;05;1;1;8; ;2; ; ;8; ;2; ;2; ;1;48;1200000;2;1;11;05;1147,88091536839
5055558;1;6;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;764,178878465394
5055562;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1043,58487812629
5055566;1;1;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1131,44379597014
5055566;1;2;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1131,44379597014
5055569;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1440,83685477666
5055570;1;1;1;80;05;1;4;1; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;11;05;1121,98922599152
5055570;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1121,98922599152
5055571;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1110,63007839585
5055571;1;3;1;80;05;1;3;2; ;2; ; ;2; ;2; ;2; ;2; ;2000000;2;1;11;05;1110,63007839585
5055573;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1; ;2; ;1;48;828116;2;1;11;05;1136,81584963051
5055573;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;1136,81584963051
5055576;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;970,258502063646
5055576;1;2;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;11;05;970,258502063646
5055578;1;3;1;80;05;1;2;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;885,600884513404
5055579;1;2;1;80;05;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1105,61610510377
5055579;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1105,61610510377
5055580;1;2;1;80;05;1;1;8; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;11;05;1509,60106254152
5055582;1;1;1;80;05;1;1;6; ;2; ; ;9; ;2; ;2; ;1;48;828116;2;1;11;05;1992,054366355
5055585;1;4;1;80;05;1;1;6; ;1; ;1;5; ;2; ;2; ;1;48;828116;2;1;11;05;758,87082331552
5055587;1;1;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1006,33404115375
5055587;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1006,33404115375
5055590;1;3;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1079,6604172164
5055592;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1069,47656750316
5055597;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;11;05;718,814153916356
5055598;1;2;1;80;05;1;1;6; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;11;05;1027,14775872804
5055600;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1069,47656750316
5055603;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;11;05;1032,22573053062
5055604;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;828116;2;1;11;05;790,299950872447
5055604;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;790,299950872447
5055607;1;2;1;80;05;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;11;05;1588,06940891725
5055607;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1588,06940891725
5055610;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1410,15361407182
5055610;1;4;1;80;05;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;1410,15361407182
5055615;1;2;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;2070,52271273073
5055616;1;3;1;80;05;1;4;3; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;11;05;1015,78861113237
5055617;1;1;1;80;05;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;11;05;1493,41351177551
5055617;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;828116;2;1;11;05;1493,41351177551
5055617;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1493,41351177551
5055618;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1147,88091536839
5055618;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;11;05;1147,88091536839
5055619;1;1;1;80;05;1;4;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;11;05;1032,28972904112
5055619;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1032,28972904112
5055620;1;1;1;80;05;1;4;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1043,58487812629
5055620;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1043,58487812629
5055623;1;2;1;80;05;1;2;1; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055623;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055623;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055624;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;11;05;880,063446333346
5055624;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;880,063446333346
5055627;1;1;1;80;05;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1844,82181221441
5055630;1;1;1;80;05;1;4;9;LOS HIJOS LE DIJIERON QUE NO TRABAJARA MAS;2; ; ;11; ;3; ;2; ; ; ; ;3;1;11;05;1404,69731717605
5055631;1;1;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;11;05;953,821382665395
5055634;1;2;1;80;05;1;1;6; ;2; ; ;12;POR QUE VIAJABA A TRAER MERCANCIA FUERA DEL PAIS Y YA SE DESANIMO PORQUE EL DOLAR ESTA MUY ALTO;2; ;2; ; ; ; ;2;1;11;05;801,595099957621
5055634;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;801,595099957621
5055635;1;2;1;80;05;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1027,14775872804
5055636;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1079,7244157269
5055636;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1079,7244157269
5055639;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1096,09753661465
5055640;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055640;2;1;2;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055640;3;1;3;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055641;2;1;2;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;665,805936648099
5055641;3;2;3;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;828116;2;1;11;05;665,805936648099
5055645;1;2;1;80;05;1;2;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;11;05;1079,7244157269
5055645;1;3;1;80;05;1;1;2; ;2; ; ;2; ;1; ;2; ;2; ;828116;2;1;11;05;1079,7244157269
5055645;1;4;1;80;05;1;1;8; ;2; ; ;2; ;2; ;1;828116; ; ; ;2;1;11;05;1079,7244157269
5055646;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1069,47656750316
5055647;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1015,78861113237
5055650;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1215,28419600624
5055657;1;1;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;11;05;1404,09967206985
5055657;2;1;2;80;05;1;2;2; ;1; ;1;2; ;2; ;2; ; ; ;828116;2;1;11;05;1404,09967206985
5055657;3;1;3;80;05;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;1404,09967206985
5055662;1;1;1;80;05;1;3;8; ;2; ; ;2; ;2; ;2; ;1;20;400000;2;1;11;05;1221,27128994153
5055662;2;1;2;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;24;400000;2;1;11;05;1221,27128994153
5055663;1;1;1;80;05;1;1;1; ;2; ; ;9; ;1; ;2; ; ; ;1200000;2;1;11;05;905,955135710216
5055663;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;828116;2;1;11;05;905,955135710216
5055663;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;905,955135710216
5055667;1;2;1;80;05;2; ; ; ; ;1;1;5; ;1; ;2; ; ; ;1000000;2;1;11;05;969,826941794244
5055670;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;801,595099957621
5055672;3;1;3;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;711,831604496723
5055677;3;1;3;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1195,37960056466
5055679;1;3;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;1105,61610510377
5055685;1;1;1;80;05;1;1;8; ;2; ; ;8; ;2; ;1;500000;1;48;828116;2;1;11;05;1628,29355295231
5055685;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1628,29355295231
5055685;1;6;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;1628,29355295231
5055686;1;1;1;80;05;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;11;05;1032,22573053062
5055686;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1032,22573053062
5055688;1;3;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1121,98922599152
5055690;1;1;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1514,6790343441
5055690;1;3;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;828116;2;1;11;05;1514,6790343441
5055691;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;11;05;927,929693288525
5055692;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;597,557532388032
5055692;1;5;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;597,557532388032
5055693;1;2;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055693;1;3;1;80;05;1;3;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055693;1;4;1;80;05;1;2;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055693;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;584,34731647134
5055694;1;1;1;80;05;1;1;5; ;1; ;1;10; ;3; ;2; ; ; ; ;3;1;11;05;1488,78734496723
5055694;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;11;05;1488,78734496723
5055695;1;3;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ;828116;2;1;11;05;1209,97614085636
5055697;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;828116;2;1;11;05;2090,3633096618
5055697;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;2090,3633096618
5055698;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;984,42348208594
5055700;1;2;1;80;05;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;11;05;801,595099957621
5055700;1;3;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;11;05;801,595099957621
5055701;1;6;1;80;05;1;4;4; ;2; ; ;12;DISCAPACIDAD VISUAL;2; ;2; ;1;48;828116;2;1;11;05;1279,67180559506
5055702;1;2;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;11;05;1440,77285626616
5055705;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;584,34731647134
5055705;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;11;05;584,34731647134
5055706;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;11;05;1032,22573053062
