DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
503443;1;3;11;70;12;48;1; ;1;1;2;15;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;40;40;7491;74;11;1499,75563448475
503445;1;2;11;70;5;40;4; ;1;1;2;55;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;1200000;1;94;94;3699;36;11;2407,88144099363
503452;1;1;11;70;12;50;1; ;2;2;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;540000;1;95;95;4521;45;11;1947,39266098133
503468;1;2;11;70;16;40;1; ;2;2;2;364;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1750;17;11;2785,96376138259
503471;1;1;11;70;12;48;1; ;2;2;2;12;2; ;9;9;CON SU EPS; ;1; ; ; ; ; ; ; ; ;2; ;1;8400000;1;59;59;8511;85;11;2418,82545641314
503478;1;1;11;70;28;70;1; ;1;1;2;30;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;53;53;5521;55;11;3216,00700489266
503478;1;2;11;70;2;70;1; ;1;1;2;2;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;5600000;1;95;95;4521;45;11;3216,00700489266
503478;2;1;11;70;3;50;1; ;1;1;2;3;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;4000000;1;45;45;5239;52;11;3216,00700489266
503479;2;2;11;70;4;48;1; ;1;1;2;4;1; ;5;9;EPS; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;54;8011;80;11;1826,86524303163
503481;1;3;11;70;18;48;1; ;1;1;2;18;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5234;52;11;1853,28002857595
503481;1;6;11;70;24;48;1; ;1;1;2;24;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;39;33;6602;66;11;1853,28002857595
503486;1;3;11;70;8;48;1; ;1;1;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;37;5231;52;11;2409,24085948597
503487;1;1;11;70;12;48;1; ;2;2;2;12;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;13;13;8050;80;11;1891,34905881429
503492;1;3;11;70;20;48;1; ;1;1;2;20;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;34;59;3311;33;11;2126,30319052112
503503;1;3;11;70;8;55;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4300000;1;45;45;5233;52;11;2071,97410427083
503503;1;5;11;70;4;48;1; ;1;1;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;2423;24;11;2071,97410427083
503503;1;7;11;70;4;48;1; ;1;1;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;45;45;5233;52;11;2071,97410427083
503516;1;2;11;70;3;48;1; ;2;2;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;33;21;6422;64;11;1923,50361405229
503526;1;2;13;70;52;48;1; ;1;1;2;999;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;97;1512;15;13;239,743457076995
503526;1;5;13;70;26;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;13;239,743457076995
503527;1;2;13;70;104;48;3; ;1;1;2;208;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;39;9192;91;13;219,607082316588
503529;1;7;13;70;26;60;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2; ;1;98;98;6031;60;13;346,383760116868
503531;1;2;13;70;26;48;1; ;1;1;2;26;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1680000;1;79;79;1810;18;13;209,989000292647
503536;1;3;13;70;52;48;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;13;214,125611690624
503540;1;6;13;70;20;48;1; ;1;1;2;52;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;5233;52;13;493,596351217279
503544;1;3;13;70;4;48;2; ;1;1;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3600000;1;59;59;4100;41;13;237,430239942834
503544;1;5;13;70;16;48;1; ;1;1;2;26;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;85;85;4542;45;13;237,430239942834
503548;1;2;13;70;32;48;1; ;1;1;2;32;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;32;32;7491;74;13;193,761254670342
503558;1;5;13;70;5;48;1; ;2;2;2;5;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;870000;1;97;97;2529;25;13;201,238532753877
503559;1;2;13;70;5;48;1; ;1;1;2;25;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1200000;1;77;54;9500;95;13;206,917351796694
503562;1;2;13;70;9;24;3; ;1;1;2;9;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;900000;1;54;54;9500;95;13;238,847838250511
503563;1;3;13;70;52;48;1; ;2;2;2;104;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;5241;52;13;289,52775774406
503563;1;4;13;70;32;24;1; ;1;1;2;13;1; ;9;1; ; ; ; ; ; ; ; ;1; ;SEGUIR ESTUDIANDO;2; ;1;98;1;33;33;6512;65;13;289,52775774406
503565;1;2;13;70;9;48;2; ;2;1;2;9;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;58;58;7492;74;13;247,462654220269
503565;1;3;13;70;52;48;1; ;1;2;2;29;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;2000000;1;54;54;9500;95;13;247,462654220269
503565;1;4;13;70;32;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;13;247,462654220269
503567;1;5;13;70;25;48;1; ;2;2;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;13;239,3429727866
503567;1;7;13;70;104;24;1; ;1;1;2;260;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5237;52;13;239,3429727866
503570;1;1;13;70;40;24;1; ;2;2;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;45;54;9500;95;13;246,056098144441
503571;1;2;13;70;104;48;1; ;2;2;2;104;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;41;5211;52;13;472,965173526772
503573;1;1;13;70;104;48;1; ;1;1;2;156;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;41;5211;52;13;212,354251779772
503574;1;4;13;70;9;24;1; ;2;2;2;9;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;496000;1;53;53;5521;55;13;183,495413821908
503575;1;1;13;70;25;48;3; ;1;1;2;312;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;53;54;9500;95;13;424,708503559544
503588;1;3;13;70;5;24;1; ;1;1;2;156;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;21;6421;64;13;191,458186690634
503589;1;3;13;70;13;48;1; ;2;2;2;144;1; ;3;5; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;33;53;5521;55;13;330,425695573287
503589;1;4;13;70;40;48;1; ;2;2;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;97;45;0502;05;13;330,425695573287
503596;1;1;13;70;48;48;1; ;2;2;2;144;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;5225;52;13;293,027652549391
503598;1;2;13;70;20;48;1; ;1;1;2;96;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;13;273,291762079379
503617;1;2;13;70;96;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;15; ; ; ;13;238,088147921781
503621;1;3;13;70;4;48;1; ;2;2;2;4;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;59;59;8511;85;13;259,515028002379
503638;1;6;13;70;36;48;1; ;1;1;2;48;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;97;37;6332;63;13;296,723849208618
503638;1;8;13;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;296,723849208618
503647;1;7;13;70;4;48;1; ;2;2;2;4;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;980000;1;11760000;1;03;39;8050;80;13;244,342736272784
503651;1;2;13;70;32;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;13;238,847838250511
503659;1;2;13;70;12;24;1; ;1;2;2;24;4; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;5261;52;13;219,162027383307
503660;1;3;13;70;150;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;13;188,710902177794
503660;1;5;13;70;40;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;188,710902177794
503662;1;4;13;70;4;48;1; ;1;1;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;37;98;6031;60;13;258,566115855992
503663;1;2;13;70;36;48;1; ;1;1;2;32;1; ;8;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;3200000;1;45;45;5237;52;13;236,482586763386
503667;1;2;13;70;52;48;3; ;1;1;2;250;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;185,860665309033
503667;1;6;13;70;2;48;3; ;1;1;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;800000;1;54;54;9500;95;13;185,860665309033
503670;1;1;13;70;10;48;1; ;2;2;2;12;1; ;7;1; ; ;1; ; ; ; ;1; ; ; ;2; ;1;300000;1;39;21;7421;74;13;295,392904036516
503673;1;2;13;70;52;48;1; ;1;1;2;180;4; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;54;8532;85;13;218,649279982686
503681;1;5;13;70;52;48;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;13;210,475244641221
503688;1;3;13;70;52;30;1; ;2;2;2;24;1; ;9;1; ; ; ; ; ; ; ;1;1; ;ESTUDIAR;2; ;2; ;1;13;53;5511;55;13;260,808675515832
503688;1;4;13;70;100;48;1; ;1;1;2;156;1; ;6;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;59;59;8512;85;13;260,808675515832
503692;1;2;13;70;1;48;1; ;2;2;2;40;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;95;95;4530;45;13;389,204789067957
503692;1;4;13;70;20;48;1; ;2;2;2;60;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;6390;63;13;389,204789067957
503707;1;3;13;70;4;48;1; ;2;2;2;96;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;6592;65;13;211,628982939475
503709;1;2;13;70;2;48;1; ;2;2;2;2;1; ;6;4; ; ;1; ; ; ; ; ; ; ; ;1;1700000;1;18700000;1;74;74;2322;23;13;236,801773392565
503723;2;2;13;70;17;30;1; ;2;2;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;77;45;5239;52;13;206,521891374669
503734;2;1;13;70;52;40;1; ;1;1;2;52;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;55;5511;55;13;181,468220795431
503740;1;2;13;70;13;40;1; ;1;1;2;8;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;45;45;5244;52;13;277,432446792659
503755;1;3;13;70;26;48;1; ;1;1;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;0121;01;13;293,027652549391
503760;1;5;13;70;5;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;246,36694559544
503762;1;2;13;70;12;48;1; ;2;2;2;24;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;58;7512;75;13;254,419355303562
503772;1;1;13;70;12;48;1; ;2;2;2;54;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;32;5111;51;13;535,0468361539
503780;2;1;13;70;20;48;1; ;2;1;2;48;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;56;9301;93;13;228,474196688815
503791;1;2;13;70;64;48;1; ;2;2;2;64;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;7512;75;13;300,557474722717
503805;1;3;13;70;27;48;4; ;1;1;2;28;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;95;77;1530;15;13;471,055312507043
503811;1;5;13;70;4;48;3; ;2;2;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;98;1;54;54;7493;74;13;286,435601815559
503818;1;2;13;70;52;48;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;55;54;9500;95;13;203,973381756119
503818;1;4;13;70;26;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;38; ; ; ;13;203,973381756119
503822;1;3;13;70;104;24;1; ;1;1;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;59;5529;55;13;334,328412880252
503825;1;3;13;70;40;48;1; ;1;1;2;40;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;33;33;2519;25;13;166,575338732223
503836;1;3;13;70;16;48;1; ;1;1;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2168000;1;19;19;4100;41;13;193,068925202963
503847;1;7;13;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;270,967546521985
503850;1;5;13;70;48;48;1; ;1;1;2;48;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5225;52;13;302,54763830153
503852;1;5;13;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;13;478,665647264295
503865;1;2;13;70;156;48;1; ;1;1;2;60;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;537,798635131555
503868;1;3;13;70;56;48;1; ;1;1;2;6;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;50;53;5511;55;13;203,973381756119
503871;1;1;13;70;26;44;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;05; ; ; ;13;322,754767881545
503872;1;4;13;70;4;48;1; ;1;1;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;32;45;5239;52;13;149,330899659426
503874;1;2;13;70;8;48;1; ;1;1;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;55;54;9500;95;13;349,373559767267
503874;1;3;13;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;13;349,373559767267
503877;1;3;13;70;4;48;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;93;93;4521;45;13;328,677912213197
503878;1;1;13;70;2;50;1; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;460000;1;3680000;1;87;87;5170;51;13;316,860223969026
503882;1;2;13;70;24;48;1; ;1;1;2;156;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;16;7499;74;13;232,369551916171
503883;1;1;13;70;156;48;1; ;1;1;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;52;5511;55;13;219,238147690589
503885;1;1;13;70;12;48;1; ;1;1;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;37;59;7512;75;13;268,899317565777
503893;1;2;13;70;26;48;4; ;1;1;2;34;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;98;45;5262;52;13;261,100930997007
503893;1;4;13;70;52;48;1; ;2;2;2;52;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;4530;45;13;261,100930997007
503898;1;5;13;70;16;48;1; ;1;2;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;45;45;5233;52;13;546,971530886154
503898;1;8;13;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;546,971530886154
503903;1;3;13;70;24;48;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;13;274,897323237774
503905;1;5;13;70;2;48;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;285,819392655462
503926;1;3;13;70;26;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;361,066042596456
503929;1;3;13;70;8;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;13;203,23130429192
503933;1;4;13;70;6;20;1; ;1;1;2;104;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;53;53;5521;55;13;271,825674741821
503941;1;1;13;70;48;40;1; ;1;1;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;700000;1;37;45;5233;52;13;228,626568044962
503943;1;1;13;70;24;40;1; ;1;1;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;97;77;1512;15;13;236,482586763386
503946;1;3;13;70;154;40;1; ;1;1;2;154;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8512;85;13;334,265284440346
503946;1;4;13;70;5;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;334,265284440346
503950;1;7;13;70;52;40;3; ;1;1;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;231,535696030315
503954;1;1;13;70;12;40;1; ;1;1;2;12;2; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;05;05;7414;74;13;231,176910558769
503955;1;2;13;70;28;40;1; ;1;1;2;104;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;39;59;8532;85;13;236,482586763386
503957;1;3;13;70;52;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;183,495413821908
504166;1;1;17;70;17;56;4; ;1;1;2;17;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;2200000;1;92;92;2233;22;17;135,011074190837
504169;1;2;17;70;12;48;3; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;39;5020;50;17;114,80620373848
504169;1;5;17;70;4;44;1; ;1;1;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;720000;1;5040000;1;95;95;4521;45;17;114,80620373848
504170;1;2;17;70;40;24;1; ;1;1;2;84;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;54;9500;95;17;205,507046077718
504174;1;1;17;70;258;48;1; ;1;1;2;258;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;2529;25;17;100,381305575085
504194;1;4;17;70;4;48;1; ;2;2;2;4;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;1800000;1;37;37;7492;74;17;102,924169736133
504208;1;1;17;70;26;72;1; ;1;1;2;78;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;17;149,000148887981
504210;1;1;17;70;58;48;1; ;1;1;2;13;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000;1;98;98;6031;60;17;164,998055232789
504211;1;1;17;70;12;72;1; ;1;1;2;12;2; ;9;1; ; ; ; ; ; ; ; ;1; ;YA  TIENE  LAS   SEMANAS   COTIZADAS  y ESTA ESPERANDO LA PENSION;2; ;1;6100000;1;60;39;8050;80;17;151,012377070191
504212;1;2;17;70;6;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;17;168,96347412851
504219;1;3;17;70;12;48;1; ;2;2;2;52;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;32;8532;85;17;124,924036100002
504223;1;2;17;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;147,71465352716
504242;1;2;17;70;8;48;1; ;1;1;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;39;30;2919;29;17;115,42007937729
504243;1;2;17;70;16;48;1; ;1;1;2;55;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;54;9500;95;17;149,319508723047
504245;1;2;17;70;36;48;3; ;1;1;2;720;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;17;155,391384548527
504262;1;3;17;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;17;214,893631191254
504262;1;4;17;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;17;214,893631191254
504280;1;3;17;70;24;48;1; ;1;1;2;208;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;50;5522;55;17;91,8153578175342
504284;1;2;17;70;8;48;1; ;1;1;2;8;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;43;43;1589;15;17;115,42007937729
504289;1;5;17;70;24;48;1; ;1;1;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3035900;1;83;73;2090;20;17;116,862975861012
504291;1;5;17;70;8;48;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;17;144,617701712435
504296;1;2;17;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;17;150,659734407885
504298;1;2;17;70;2;30;1; ;1;1;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;400000;1;95;37;5221;52;17;126,381633394017
504300;1;3;17;70;38;30;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;17;166,720282037853
504303;1;1;17;70;26;50;4; ;1;1;2;26;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;430000;1;95;83;2811;28;17;135,366001787876
504304;1;2;17;70;52;48;1; ;1;1;2;17;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;99;54;9500;95;17;202,444593587817
504305;1;1;17;70;4;48;4; ;1;1;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;95;95;4521;45;17;152,381961212948
504331;1;2;17;70;81;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;17;118,250073583569
504331;1;3;17;70;24;48;1; ;1;1;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;53;81;3611;36;17;118,250073583569
504334;1;4;17;70;52;40;1; ;1;1;2;12;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;97;94;5237;52;17;189,743299186226
504336;1;3;17;70;2;72;1; ;1;1;2;108;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0123;01;17;198,312118275692
504340;1;4;17;70;24;48;1; ;2;2;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2147000;1;45;45;7494;74;17;122,19240818007
504343;1;5;17;70;8;72;1; ;1;1;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;58;54;9500;95;17;118,048085357681
504344;1;1;17;70;20;48;2; ;1;1;2;20;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4420000;1;58;58;7512;75;17;147,861911429032
504350;1;3;17;70;40;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;17;189,711127958799
504354;1;3;17;70;5;30;1; ;1;1;2;14;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;80000;1;45;53;5521;55;17;150,806992309757
504356;1;2;17;70;8;48;1; ;2;2;2;78;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5142;51;17;124,924036100002
504375;1;4;17;70;4;48;1; ;1;1;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;5400000;1;45;33;5234;52;17;160,310949032469
504379;1;2;17;70;12;48;4; ;1;1;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;55;54;9500;95;17;165,901021638609
504394;1;4;17;70;12;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;17;173,797838230703
504398;1;2;17;70;32;60;1; ;1;1;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;45000;1;79;55;9500;95;17;109,010746371906
504405;1;3;17;70;2;6;1; ;2;2;2;24;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;33;54;9500;95;17;123,650005474084
