DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1796307;1;1;1;80;05;1;4;1; ;2; ;2; ; ; ; ;11;2;1;05;968,751609256178
1796307;1;2;1;80;05;1;2;3; ;2; ;2; ; ; ; ;11;2;1;05;968,751609256178
1796309;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;692,53742004757
1796309;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;692,53742004757
1796309;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;692,53742004757
1796314;1;1;1;80;05;1;4;8; ;3; ;2; ; ; ; ;8;2;1;05;851,943909143132
1796314;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;851,943909143132
1796315;1;1;1;80;05;1;2;8; ;3; ;2; ; ; ; ;4;2;1;05;956,756712012695
1796317;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;966,035578902706
1796320;1;2;1;80;05;1;3;8; ;2; ;2; ; ; ; ;6;2;1;05;968,751609256178
1796321;1;2;1;80;05;1;1;8; ;2; ;2; ; ; ; ;9;2;1;05;1047,06430074477
1796321;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1047,06430074477
1796327;1;3;1;80;05;1;3;2; ;2; ;2; ; ; ; ;2;2;1;05;940,200923703074
1796327;1;4;1;80;05;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;940,200923703074
1796328;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;966,035578902706
1796330;1;2;1;80;05;1;2;8; ;2; ;2; ; ; ; ;8;2;1;05;938,580601657704
1796330;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;938,580601657704
1796331;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;885,8370794317
1796333;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1053,6236941718
1796335;1;8;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;617,950334358579
1796336;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;912,745946458072
1796336;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;912,745946458072
1796339;1;1;1;80;05;1;3;4; ;3; ;2; ; ; ; ;4;2;1;05;927,078693739502
1796339;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;927,078693739502
1796340;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;846,962307560034
1796340;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;846,962307560034
1796341;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1066,54102177162
1796342;1;2;1;80;05;1;3;3; ;2; ;2; ; ;4; ;9;1;1;05;1051,72084866276
1796345;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;736,005518493069
1796345;1;4;1;80;05;2; ; ; ;2; ;2; ;1;3; ;2; ;1;05;736,005518493069
1796346;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;957,626021475679
1796347;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;935,484808057023
1796351;1;1;1;80;05;1;2;4; ;3; ;2; ; ; ; ;4;2;1;05;1068,33276159094
1796351;1;3;1;80;05;1;4;8; ;2; ;2; ; ; ; ;8;2;1;05;1068,33276159094
1796352;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;838,075158788793
1796353;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;1090,52895608076
1796355;1;1;1;80;05;1;2;8; ;3; ;2; ; ; ; ;1;2;1;05;935,484808057023
1796356;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1066,54102177162
1796357;1;1;1;80;05;1;1;7; ;1;1;2; ; ; ; ;11;2;1;05;946,555414766351
1796357;1;2;1;80;05;1;2;1; ;2; ;2; ; ;2;PORQUE  LE  PAGAN MUY  MAL;12;1;1;05;946,555414766351
1796363;1;2;1;80;05;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;825,157831188976
1796363;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;825,157831188976
1796368;1;3;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;05;938,580601657704
1796369;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;891,095862186874
1796369;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;891,095862186874
1796372;1;2;1;80;05;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;952,166828548367
1796373;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;825,157831188976
1796373;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;825,157831188976
1796374;1;2;1;80;05;1;1;4; ;2; ;2; ; ;1; ;2;1;1;05;1066,54102177162
1796376;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;960,102554565086
1796377;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;879,946585295513
1796378;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;935,484808057023
1796384;1;4;1;80;05;1;4;3; ;2; ;2; ; ;4;NO   TIENE   ESTUDIOS;12;1;1;05;1033,19555039043
1796385;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;955,834281656362
1796386;1;1;1;80;05;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;971,84740285686
1796388;1;1;1;80;05;1;4;9;SE  RETIRO   POR  QUE  YA  TENIA EL  TEMPO  DE  SU  PENSION;3; ;2; ; ; ; ;11;2;1;05;976,154762857511
1796389;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;931,791366276047
1796391;1;1;1;80;05;1;2;7; ;2; ;1;500000; ;2; ;9;1;1;05;966,035578902706
1796391;1;2;1;80;05;1;1;8; ;2; ;2; ; ; ; ;2;2;1;05;966,035578902706
1796394;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1065,5895990171
1796395;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1134,86636398925
1796395;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1134,86636398925
1796396;1;2;1;80;05;1;1;8; ;2; ;2; ; ; ; ;9;2;1;05;939,532024412227
1796396;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;939,532024412227
1796397;1;1;1;80;05;1;3;7; ;2; ;2; ; ; ; ;1;2;1;05;1079,45834937143
1796399;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;799,60569945302
1796399;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;799,60569945302
1796401;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;953,11825130289
1796401;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;953,11825130289
1796402;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;913,292056676702
1796403;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;839,026581543316
1796405;1;2;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;925,663274057888
1796405;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;925,663274057888
1796405;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;925,663274057888
1796406;1;2;1;80;05;1;1;4; ;2; ;2; ; ; ; ;8;2;1;05;925,283510810679
1796407;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;952,166828548367
1796409;1;1;1;80;05;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;937,279990985846
1796410;1;2;1;80;05;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;1079,45834937143
1796412;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1012,58249003614
1796412;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1012,58249003614
1796412;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1012,58249003614
1796413;1;1;1;80;05;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;829,747714653305
1796414;1;2;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;782,320444661665
1796414;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;782,320444661665
1796414;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;782,320444661665
1796414;1;6;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;782,320444661665
1796417;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;578,18916732277
1796417;1;3;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;578,18916732277
1796417;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;578,18916732277
1796417;1;6;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;578,18916732277
1796418;1;2;1;80;08;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;530,433275041668
1796419;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;608,113037230389
1796419;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;608,113037230389
1796419;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;608,113037230389
1796420;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;636,878695867203
1796421;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;701,434838650079
1796421;1;5;1;80;08;2; ; ; ;3; ;2; ;2; ;.; ; ;1;08;701,434838650079
1796423;1;1;1;80;08;2; ; ; ;3; ;2; ;2; ;.; ; ;1;08;497,207256437894
1796423;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;497,207256437894
1796423;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;497,207256437894
1796424;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;624,341348323697
1796425;1;2;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;621,731714916563
1796425;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;621,731714916563
1796426;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;574,808336699386
1796427;1;1;1;80;08;1;4;5; ;2; ;2; ; ; ; ;8;2;1;08;719,848043156989
1796427;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;719,848043156989
1796429;1;1;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;550,349340470507
1796429;1;2;1;80;08;1;4;5; ;2; ;2; ; ; ; ;8;2;1;08;550,349340470507
1796429;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;550,349340470507
1796430;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;646,241837463594
1796431;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;533,748154065021
1796432;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;562,739928472207
1796433;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;579,658322613691
1796433;1;2;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;579,658322613691
1796438;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;579,634029353453
1796438;1;3;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;579,634029353453
1796440;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;515,101227100804
1796440;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;515,101227100804
1796440;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;515,101227100804
1796443;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;593,521215263634
1796443;1;2;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;593,521215263634
1796445;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;349,30958123527
1796446;1;1;1;80;13;1;4;9;EDAD;2; ;2; ; ; ; ;11;2;1;13;380,890117270546
1796446;1;2;1;80;13;1;4;5; ;3; ;2; ; ; ; ;11;2;1;13;380,890117270546
1796447;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;349,30958123527
1796448;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,914765862684
1796449;1;2;1;80;13;1;3;3; ;2; ;2; ; ; ; ;9;2;1;13;341,674849140497
1796449;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;341,674849140497
1796449;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;341,674849140497
1796451;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;418,453484541695
1796453;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;373,268146009298
1796454;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;344,094053821934
1796454;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;344,094053821934
1796456;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;360,04143650098
1796457;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;334,040117045724
1796457;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;334,040117045724
1796458;1;2;1;80;13;1;1;2; ;2; ;2; ; ; ; ;2;2;1;13;332,417930227795
1796459;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;374,508724668509
1796460;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;314,853518889329
1796461;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;336,882294765124
1796463;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;346,701817528602
1796463;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;346,701817528602
1796464;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;326,221984084228
1796464;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;326,221984084228
1796464;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;326,221984084228
1796465;1;2;1;80;13;1;2;3; ;2; ;2; ; ; ; ;9;2;1;13;357,126070714008
1796465;1;5;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;357,126070714008
1796466;1;5;1;80;13;1;1;3; ;2; ;2; ; ; ; ;9;2;1;13;381,155300795289
1796467;1;1;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;378,098017100659
1796468;1;1;1;80;13;1;1;8; ;2; ;2; ; ; ; ;11;2;1;13;248,002919249067
1796468;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;248,002919249067
1796468;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;248,002919249067
1796468;1;4;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;248,002919249067
1796469;1;2;1;80;13;1;1;6; ;2; ;2; ; ; ; ;11;2;1;13;373,071048712554
1796470;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;369,295776334428
1796470;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;369,295776334428
1796471;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;447,19447825576
1796471;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;447,19447825576
1796472;1;2;1;80;13;1;2;4; ;2; ;2; ; ; ; ;7;2;1;13;351,914765862684
1796472;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,914765862684
1796475;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;354,333970544121
1796476;1;1;1;80;13;2; ; ; ;2; ;2; ;1;4; ;4; ;1;13;392,494639960935
1796476;1;2;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;392,494639960935
1796478;1;2;1;80;13;1;4;4; ;2; ;2; ; ; ; ;9;2;1;13;314,235679330531
1796478;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;314,235679330531
1796478;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;314,235679330531
1796478;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;314,235679330531
1796479;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;371,903540041095
1796479;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;371,903540041095
1796480;1;1;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;284,809164451949
1796480;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;284,809164451949
1796480;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;284,809164451949
1796481;1;2;1;80;13;1;4;7; ;2; ;2; ; ; ; ;9;2;1;13;386,862766752148
1796481;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;386,862766752148
1796483;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;307,218786794556
1796483;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;307,218786794556
1796484;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;389,652462241535
1796484;1;4;1;80;13;1;2;2; ;2; ;2; ; ; ; ;2;2;1;13;389,652462241535
1796484;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;389,652462241535
1796484;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;389,652462241535
1796485;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;344,094053821934
1796486;1;3;1;80;13;1;3;2; ;2; ;2; ; ; ; ;2;2;1;13;321,195015696123
1796486;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;321,195015696123
1796486;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;321,195015696123
1796486;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;321,195015696123
1796487;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;406,099442458056
1796488;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;307,473788565028
1796488;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;307,473788565028
1796488;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;307,473788565028
1796489;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;268,669668235913
1796490;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;366,873992573736
1796490;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;366,873992573736
1796491;1;1;1;80;13;1;2;5; ;3; ;2; ; ; ; ;10;2;1;13;416,710785584689
1796491;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;416,710785584689
1796491;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;416,710785584689
1796492;1;1;1;80;13;1;3;4; ;2; ;2; ; ; ; ;4;2;1;13;393,747979453671
1796493;1;2;1;80;13;1;2;7; ;2; ;2; ; ; ; ;9;2;1;13;384,4369348282
1796493;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;384,4369348282
1796493;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;384,4369348282
1796493;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;384,4369348282
1796493;1;8;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;384,4369348282
1796494;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,099102325903
1796494;1;5;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;352,099102325903
1796495;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;403,741656926098
1796495;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;403,741656926098
1796495;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;403,741656926098
1796502;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;361,774889794375
1796502;1;3;1;80;13;1;2;2; ;2; ;2; ; ; ; ;2;2;1;13;361,774889794375
1796502;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;361,774889794375
1796505;1;10;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;272,214080618904
1796506;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;321,942012329054
1796506;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;321,942012329054
1796507;1;1;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;329,247562670351
1796507;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;329,247562670351
1796515;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;361,35344215935
1796515;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;361,35344215935
1796515;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;361,35344215935
1796515;1;6;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;361,35344215935
1796516;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;341,674849140497
1796516;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;341,674849140497
1796517;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;415,161843153268
1796517;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;415,161843153268
1796519;1;1;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,047555692386
1796519;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,047555692386
1796519;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,047555692386
1796519;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,047555692386
1796519;1;8;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,047555692386
1796519;1;9;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,047555692386
1796519;1;10;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,047555692386
1796520;1;1;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;357,126070714008
1796521;1;1;1;80;13;1;1;3; ;2; ;2; ; ; ; ;9;2;1;13;351,914765862684
1796521;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;351,914765862684
1796522;1;1;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;531,978336559681
1796522;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;531,978336559681
1796522;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;531,978336559681
1796524;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,099102325903
1796524;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;352,099102325903
1796527;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;326,221984084228
1796527;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;326,221984084228
1796528;1;5;1;80;13;1;4;1; ;2; ;2; ; ; ; ;8;2;1;13;430,30540632754
1796528;1;7;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;430,30540632754
1796529;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;336,882294765124
1796530;1;2;1;80;13;1;2;1; ;2; ;2; ; ; ; ;9;2;1;13;346,701817528602
