Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
377035;1;2;70;11;48;1; ;1;1;2;24;1; ;4;1; ;.;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;95;95;4521;45;76;76;689,231450273081
377036;1;1;70;8;50;1; ;1;1;2;8;1; ;2;2;8; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;37;7250;72;76;76;1016,23252513117
377043;1;3;70;4;48;1; ;1;1;2;12;1; ;4;2;8; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;76;76;571,778515820442
377065;1;1;70;32;48;4; ;1;1;2;4;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;95;4521;45;76;76;1179,74428741985
377065;1;5;70;4;40;4; ;1;1;2;3;4; ;1;2;2; ;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;98;1;98;1;59;59;9309;93;76;76;1179,74428741985
377069;1;2;70;52;48;1; ;1;1;2;52;4; ;1;1; ;.;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;44;7512;75;76;76;532,721153618361
377082;1;3;70;3;48;1; ;1;1;2;2;4; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;90000;1;45;41;1551;15;76;76;617,093408254111
377090;1;3;70;1;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;76;76;661,673252873824
377090;1;4;70;1;56;1; ;1;1;2;6;1; ;2;2;7; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;34;97;5236;52;76;76;661,673252873824
377092;1;2;70;8;48;1; ;2;2;2;22;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2600000;1;32;32;4543;45;76;76;651,331971736138
377102;1;5;70;24;25;4; ;1;1;2;2;1; ;2;2;2; ;2; ;2;11;ERA UN REEMPLAZO; ; ; ; ; ; ; ; ;1; ;2; ;1;32000;1;18;32;7414;74;76;76;1021,76080440874
377108;1;3;70;17;66;1; ;2;2;2;8;1; ;4;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;83;83;2811;28;76;76;680,198282994202
377110;1;6;70;4;48;1; ;1;2;2;104;1; ;4;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;59;9242;92;76;76;776,823634717318
377111;1;2;70;104;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;76;76;486,959025649925
377112;1;2;70;12;48;1; ;1;2;2;24;1; ;4;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;192000;1;39;53;5521;55;76;76;706,862009323926
377113;1;2;70;24;48;1; ;2;2;2;24;1; ;5;2;8; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2448000;1;39;39;8532;85;76;76;550,60398463634
377113;1;3;70;4;48;1; ;2;2;2;4;5; ;3;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;880000;1;8200000;1;33;45;5237;52;76;76;550,60398463634
377116;1;2;70;240;48;4; ;1;1;2;240;1; ;3;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;57;57;9302;93;76;76;1554,01716502472
377119;1;4;70;48;48;1; ;2;2;2;72;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;99;99;9000;90;76;76;355,536100843537
377137;1;2;70;13;48;1; ;1;1;2;26;2; ;6;2;12;ERA UN TRABAJO TEMPORAL;1; ;2;11;ERA UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;280000;1;97;97;2529;25;76;76;823,620758614381
377138;1;3;70;4;70;1; ;1;1;2;35;1; ;4;2;4; ;9;DEL BOLSILLO;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;53;53;5529;55;76;76;785,550410719906
377141;1;4;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;76;76;698,08111401218
377145;1;2;70;8;48;1; ;1;1;2;2;1; ;4;2;4; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;98;1;81;81;2090;20;76;76;617,219544237678
377150;1;2;70;4;40;4; ;2;2;2;2;1; ;6;2;12;ES UN TRABAJO POR HORAS;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;600000;1;41;53;5529;55;76;76;617,219544237678
377160;1;2;70;104;48;1; ;1;1;2;154;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;99;5020;50;76;76;576,295099459882
377167;2;2;70;4;48;1; ;2;2;2;4;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;45;5233;52;76;76;859,599963215072
377167;3;1;70;20;48;1; ;1;1;2;20;1; ;3;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1140000;1;53;45;5233;52;76;76;859,599963215072
377167;3;2;70;2;48;1; ;1;1;2;24;1; ;3;2;2; ;1; ;2;11;X TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;95;58;5233;52;76;76;859,599963215072
377177;1;1;70;40;48;1; ;1;1;2;27;1; ;9;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;55;4522;45;76;76;700,190836303065
377177;1;3;70;4;48;1; ;1;1;2;8;1; ;4;2;7; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;13;13;8041;80;76;76;700,190836303065
377177;1;4;70;12;48;1; ;2;2;2;4;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;330000;1;98;1;39;39;5521;55;76;76;700,190836303065
377182;1;2;70;32;48;1; ;1;1;2;32;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5231;52;76;76;684,393767082442
377186;1;2;70;12;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;76;76;810,444093307046
377187;3;1;70;8;48;3; ;1;1;2;8;4; ;1;2;5; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;56;9301;93;76;76;867,0967797214
377192;1;1;70;36;48;1; ;1;1;2;36;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;12;12;7411;74;76;76;621,736127877118
377193;1;4;70;12;48;1; ;2;2;2;12;6; ;2;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;45;1551;15;76;76;638,952738665206
377194;1;1;70;6;48;1; ;1;1;2;6;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;9000000;1;85;85;5170;51;76;76;776,647250146786
377198;1;4;70;52;48;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433000;1;98;1;45;45;1511;15;76;76;1188,74578809099
377206;1;3;70;78;48;1; ;1;1;2;26;1; ;5;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;97;17;9214;92;76;76;576,295099459882
377213;1;2;70;24;48;1; ;1;2;2;24;1; ;7;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1591;15;76;76;1279,37557295832
377222;1;2;70;8;48;1; ;2;2;2;16;1; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;90;90;3694;36;76;76;1620,27540406151
377222;1;3;70;1;48;1; ;2;2;2;28;1; ;6;2;2; ;1; ;2;11;TRABAJO  TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;32;32;8060;80;76;76;1620,27540406151
377223;1;2;70;2;48;3; ;1;1;2;12;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;54;44;3591;35;76;76;1323,09423378051
377233;1;4;70;2;48;1; ;1;2;2;4;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;32;75;1750;17;76;76;1272,60647520296
377234;1;2;70;4;24;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;76;76;1463,38738015738
377238;1;2;70;12;25;1; ;1;1;2;432;4; ;9;2;2; ;2; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;59;59;8513;85;76;76;590,794885012152
377239;1;3;70;8;48;1; ;2;2;2;8;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1920000;1;85;85;3110;31;76;76;684,393767082442
377243;1;2;70;16;48;1; ;2;2;2;16;1; ;6;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;16000000;1;02;21;1741;17;76;76;514,517223049183
377248;1;2;70;20;48;3; ;1;1;2;144;1; ;3;1; ;.;2; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;50;5521;55;76;76;707,11428129106
377251;1;2;70;24;24;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;76;76;795,212513081537
377258;1;2;70;1;40;1; ;1;1;2;26;1; ;5;2;9; ;6; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1100000;1;13;13;8046;80;76;76;577,04872627094
377260;1;2;70;13;45;1; ;2;2;2;13;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2000000;1;32;32;5132;51;76;76;725,318211860238
377266;1;4;70;104;50;1; ;1;1;2;21;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;130000;1;45;85;5020;50;76;76;446,355680423329
377275;1;1;70;4;48;4; ;2;1;2;3;4; ;1;2;2; ;2; ;2;11;PORQUE ES TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;150000;1;3000000;1;85;85;4542;45;76;76;537,978100049211
377283;1;2;70;12;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;76;76;738,938234617884
377449;1;1;70;5;10;4; ;1;2;2;5;4; ;1;2;2; ;2; ;2;5; ; ; ; ; ;1; ; ; ; ; ;1;500000;1;4800000;1;84;84;5020;50;18;18;59,4350011082159
377450;1;2;70;12;48;1; ;1;1;2;48;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5529;55;18;18;59,2273441595019
377466;1;2;70;48;48;1; ;1;1;2;52;1; ;9;2;8; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;45;2212;22;23;23;113,396236249447
377472;1;3;70;72;44;1; ;1;1;2;72;1; ;8;2;8; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;70000;1;70000;1;21;39;6512;65;41;41;137,44172015004
377475;1;1;70;4;48;4; ;1;1;2;2;4; ;1;2;12;ESTABA AFILIADO POR LA PENSION;1; ;2;10; ; ; ; ; ; ; ; ;1; ;RECIBIENDO LA PENSION;2; ;1;6000000;1;92;92;2233;22;41;41;121,295525469167
377521;1;2;70;16;48;1; ;1;2;2;85;1; ;2;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;45;5221;52;66;66;311,568639350207
377559;1;1;70;36;24;4; ;2;2;2;4;4; ;1;2;2; ;4; ;2;11;NO SABE COMO AFILIARSE; ; ; ; ; ; ; ; ;1; ;1;500000;1;20300000;1;16;16;1810;18;05;05;1218,07947131094
377571;1;2;70;52;24;1; ;2;2;2;104;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;33;33;1581;15;05;05;759,727530218149
377586;1;2;70;16;48;1; ;1;1;2;16;1; ;9;1; ;.;9;TENIA EPS;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3425100;1;37;37;4530;45;05;05;838,679684036619
377587;1;3;70;43;48;1; ;1;1;2;48;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5243;52;05;05;644,805016873142
377599;1;2;70;12;48;1; ;2;2;2;16;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3050000;1;55;94;3699;36;05;05;880,384814004864
377610;1;2;70;200;60;1; ;1;1;2;4;4; ;9;1; ;.;9;EL PAGA;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;2000000;1;19;13;8050;80;05;05;769,217109422897
377638;1;3;70;28;48;1; ;1;1;2;28;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;83;87;3611;36;05;05;878,108781365653
377661;1;3;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;05;05;696,681633311419
377662;1;1;70;6;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;41; ; ; ;05;05;676,768455802059
377662;1;2;70;4;24;4; ;2;2;2;6;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5500000;1;41;45;5233;52;05;05;676,768455802059
377662;1;3;70;6;20;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;41; ; ; ;05;05;676,768455802059
377665;1;2;70;2;48;1; ;2;1;2;6;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;05;05;0121;01;05;05;657,158576821982
377672;1;2;70;21;48;1; ;1;1;2;21;1; ;6;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;53;53;5521;55;05;05;696,732169146718
377673;1;1;70;4;48;1; ;2;2;2;4;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;280000;1;3600000;1;45;45;5235;52;05;05;735,318756283114
377675;1;4;70;21;24;1; ;1;1;2;78;2; ;9;2;8; ;1; ;2;11;ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;39;7512;75;05;05;611,636406182855
377681;1;3;70;204;48;1; ;1;1;2;256;1; ;6;2;4; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;58;5530;55;05;05;600,798534128117
377696;1;1;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;95;4521;45;05;05;829,98994019914
377716;1;2;70;4;48;1; ;1;1;2;12;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5262;52;05;05;699,079163257591
377721;1;2;70;12;48;1; ;1;1;2;30;1; ;4;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;45;45;5234;52;05;05;769,27934133074
377723;1;2;70;20;48;1; ;1;1;2;24;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;45;5233;52;05;05;618,467082952375
377724;1;2;70;45;48;1; ;1;1;2;4;1; ;9;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;433300;1;5500000;1;45;45;5234;52;05;05;679,115449912932
377734;1;2;70;72;50;1; ;2;2;2;71;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;21;6421;64;08;08;454,899245108432
377746;1;2;70;26;48;3; ;1;1;2;26;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;54;54;9500;95;08;08;474,219320692313
377747;1;1;70;40;8;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;270000;1;54;54;9500;95;08;08;442,108709524948
377768;1;3;70;8;48;1; ;2;1;2;8;1; ;6;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;08;08;426,643451028252
377769;1;4;70;26;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;08;08;422,190963831559
377778;1;1;70;30;48;1; ;2;2;2;12;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;1800000;1;45;45;2424;24;08;08;438,816011800044
377818;1;2;70;24;48;1; ;1;1;2;52;1; ;3;2;4; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;32;5030;50;08;08;517,352444555352
377836;1;5;70;48;48;3; ;1;1;2;56;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;8532;85;08;08;462,679297228754
377837;1;3;70;12;48;1; ;1;1;2;60;4; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;08;08;471,264530626207
377858;1;2;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;11;11;2098,77998946086
377883;1;1;70;12;48;1; ;2;2;2;12;1; ;2;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3059000;1;45;45;5030;50;11;11;2856,74555887614
377884;1;1;70;2;48;1; ;2;2;2;8;3; ;1;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;230000;1;55;54;9500;95;11;11;2501,35223801963
377885;1;2;70;4;48;1; ;2;2;2;104;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;11;11;2242,01773703934
377888;1;3;70;2;48;1; ;1;1;2;28;4; ;6;2;2; ;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;39;75;1730;17;11;11;1593,630281532
377903;1;5;70;8;56;1; ;2;2;2;20;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6021;60;11;11;3407,69416311578
377910;1;1;70;1;48;1; ;1;1;2;400;1; ;4;2;12;TEMPORAL;1; ;2;11;TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5232;52;11;11;2565,72573845703
377918;1;2;70;16;48;1; ;2;1;2;6;1; ;4;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;54;53;7491;74;11;11;3174,39280014736
377918;1;3;70;48;84;1; ;2;1;2;2;1; ;4;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;45000;1;300000;1;39;79;1810;18;11;11;3174,39280014736
377922;1;2;70;2;48;1; ;2;2;2;8;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;38;38;7499;74;11;11;2836,1840048453
377927;1;2;70;36;48;1; ;2;2;2;34;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2500000;1;02;02;7421;74;11;11;2184,07544547054
377933;1;2;70;3;48;1; ;2;2;2;28;1; ;9;1; ;.;1; ;1; ;.; ; ; ;1; ; ; ; ; ; ;1;120000;1;900000;1;13;03;1720;17;11;11;3180,07122392553
377935;1;1;70;4;48;1; ;1;1;2;5;5; ;2;2;2; ;1; ;2;11;POR  EL POCO  TIEMPO  QUE  DURA  EN  LOS  EMPLEOS; ; ; ; ; ; ; ; ;1; ;2; ;1;3800000;1;95;95;4521;45;11;11;2439,48114348894
377935;1;2;70;12;48;1; ;1;1;2;12;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;53;53;5521;55;11;11;2439,48114348894
377938;1;2;70;104;48;1; ;2;2;2;104;1; ;2;2;4; ;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;11;11;2110,90777156886
377940;1;2;70;3;40;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;11;11;2272,71764146553
377946;1;2;70;1;60;1; ;1;1;2;2;1; ;3;2;5; ;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1000000;1;95;95;4521;45;11;11;2475,98782814881
377948;1;5;70;12;40;1; ;1;1;2;12;1; ;7;1; ;.;2; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;1;10000000;1;00;39;5159;51;11;11;2967,16143800819
377951;1;3;70;16;48;1; ;1;1;2;8;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;166000;1;81;81;3611;36;11;11;1834,43465426448
377956;1;1;70;20;60;4; ;2;2;2;15;4; ;1;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;95;95;4521;45;11;11;1645,8307349205
377957;1;1;70;3;48;1; ;1;1;2;4;1; ;6;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4800000;1;58;93;4552;45;11;11;2615,95728072492
377959;1;1;70;3;48;1; ;2;2;2;3;1; ;2;2;5; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;160000;1;3897000;1;95;95;4521;45;11;11;2473,44934291751
377959;1;2;70;24;48;1; ;2;1;2;24;3; ;1;2;8; ;8; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;11;11;2473,44934291751
377962;1;3;70;56;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;11;11;2828,21948682142
377962;1;4;70;52;48;1; ;2;1;2;60;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;45;5211;52;11;11;2828,21948682142
377963;1;3;70;3;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;11;11;2900,51224034181
377967;1;1;70;44;48;1; ;1;1;2;44;1; ;4;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;80;80;1939;19;11;11;2156,40647564195
377995;1;2;70;24;50;1; ;1;1;2;24;1; ;5;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;45;92;2220;22;11;11;2592,29899397239
377996;1;4;70;25;70;3; ;1;1;2;52;3; ;1;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;11;11;2556,59599941919
378001;1;2;70;4;48;1; ;1;1;2;1;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;53;53;5521;55;11;11;2101,88506008356
378002;1;3;70;8;48;1; ;1;1;2;8;1; ;7;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;45;45;5225;52;11;11;1979,93033840597
378010;1;1;70;2;40;3; ;1;1;2;2;3; ;1;2;9; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2160000;1;54;54;9500;95;11;11;2292,80994159742
378015;1;3;70;24;42;1; ;1;1;2;204;1; ;5;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;97;45;5241;52;11;11;2688,25003424531
378016;2;1;70;26;66;1; ;1;1;2;26;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;97;93;9219;92;11;11;2702,20900784931
378016;2;2;70;4;50;1; ;1;1;2;4;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;550000;1;4500000;1;39;39;0115;01;11;11;2702,20900784931
378027;1;1;70;16;48;1; ;2;2;2;26;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;33;39;1551;15;13;13;240,550946708208
378027;1;3;70;12;48;1; ;1;1;2;26;1; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;45;44;7494;74;13;13;240,550946708208
378028;1;2;70;208;48;1; ;1;1;2;208;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;77;54;9500;95;13;13;229,1880703647
378029;1;4;70;26;60;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;13;13;255,368317007306
378033;1;2;70;52;48;1; ;1;1;2;52;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;13;13;254,703778876412
378034;1;2;70;52;48;1; ;2;2;2;156;1; ;4;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;13;8041;80;13;13;277,798839927791
378037;1;1;70;2;54;4; ;1;1;2;2;1; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;1600000;1;7700000;1;58;55;5211;52;13;13;549,346965330425
378039;1;1;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;13;416,219091471861
378044;1;2;70;104;40;1; ;1;1;2;104;1; ;2;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;500000;1;45;40;5233;52;13;13;265,020899836259
378049;1;3;70;104;40;1; ;1;1;2;104;1; ;8;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7492;74;13;13;288,591566283333
378050;1;2;70;52;40;1; ;1;1;2;104;1; ;3;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;53;5521;55;13;13;235,975129383415
