DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
567182;1;2;52;70;8;48;1; ;1;1;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;44;6593;65;52;153,531383230183
567196;1;4;52;70;20;48;1; ;1;1;2;20;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;98;45;5125;51;52;164,837374224105
567198;1;1;52;70;8;48;1; ;1;1;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;55;55;5235;52;52;173,795802568553
567204;1;2;52;70;8;54;1; ;1;1;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;199,845107614018
567207;1;1;52;70;25;54;1; ;1;1;2;25;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;95;95;4521;45;52;206,883169452906
567209;1;3;52;70;4;54;1; ;1;1;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;150,251746555534
567209;1;4;52;70;4;54;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;150,251746555534
567211;1;3;52;70;21;48;4; ;1;1;2;21;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;98;98;6031;60;52;225,980099408367
567211;1;4;52;70;4;54;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;5500000;1;93;93;2811;28;52;225,980099408367
567213;1;3;52;70;52;48;1; ;1;1;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;38;59;9242;92;52;191,34015781624
567216;1;3;52;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;122,405569992498
567226;1;4;52;70;3;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;52;122,975052667891
567229;1;1;52;70;28;48;1; ;1;1;2;28;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;05;31;8060;80;52;133,85333164823
567234;1;1;52;70;12;48;3; ;1;1;2;156;4; ;9;9;CARTA SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;7513;75;52;218,58851071868
567252;1;2;52;70;104;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;52;122,917958972491
567255;1;2;52;70;52;40;4; ;1;1;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;45;5249;52;52;108,381214045872
567259;1;2;52;70;13;40;1; ;1;1;2;13;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;59;59;6340;63;52;110,935311424946
567260;1;2;52;70;13;40;1; ;1;1;2;26;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;45;5233;52;52;749,736598049499
567262;1;2;52;70;8;30;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;54;9500;95;52;433,524856183486
567265;1;1;52;70;8;40;2; ;1;1;2;52;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;07;07;8511;85;52;320,314911249463
567368;1;4;54;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;54;289,332235862425
567370;1;4;54;70;5;48;1; ;1;1;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;03;03;7010;70;54;323,217217307477
567370;1;7;54;70;16;48;1; ;1;1;2;12;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;44;6421;64;54;323,217217307477
567381;1;3;54;70;4;50;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;93;16;3694;36;54;232,464025631587
567397;1;4;54;70;8;48;1; ;1;1;2;12;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;79;2529;25;54;262,806983759652
567404;1;1;54;70;2;48;4; ;1;1;2;2;5; ;8;3; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;7000000;1;80;80;1924;19;54;322,838159900368
567405;1;3;54;70;40;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;54;360,170407213623
567419;1;3;54;70;2;84;1; ;2;2;2;1;1; ;8;5; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;4800000;1;71;71;1010;10;54;301,204545805825
567425;1;2;54;70;52;40;4; ;1;1;2;55;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;56;56;9301;93;54;315,967595398377
567428;1;2;54;70;8;40;1; ;1;1;2;8;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;9242;92;54;300,447543102337
567429;1;5;54;70;6;48;4; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;95;99;9309;93;54;281,159728568854
567430;1;2;54;70;4;40;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;54;298,776945684141
567432;1;3;54;70;8;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;54;251,117313462056
567434;1;4;54;70;36;56;2; ;2;2;2;40;2; ;9;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;7500000;1;58;58;7522;75;54;543,41345987694
567443;1;2;54;70;12;48;1; ;1;1;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3072000;1;80;80;1939;19;54;252,443637096425
567523;1;2;54;70;2;45;1; ;2;2;2;3;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;53;55;7411;74;54;269,402410713214
567526;1;1;54;70;1;48;4; ;2;2;2;5;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;98;71;1010;10;54;248,552436490331
567526;1;3;54;70;4;45;1; ;2;2;2;4;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;79;1810;18;54;248,552436490331
567526;1;4;54;70;53;48;1; ;2;2;2;12;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;45;45;5211;52;54;248,552436490331
567534;1;1;54;70;4;48;1; ;2;2;2;52;2; ;8;1; ; ; ; ; ; ; ; ;1; ;PENSIONADO;2; ;1;800000;1;37;37;6412;64;54;284,522398414819
567543;1;3;54;70;2;48;1; ;2;2;2;2;1; ;5;1; ; ; ; ;1; ; ; ; ; ; ;1;484500;1;4845000;1;33;32;1924;19;54;289,110588012706
567550;1;2;54;70;13;30;1; ;2;2;2;312;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;40;5225;52;54;313,238489887248
567555;1;1;54;70;3;60;1; ;1;1;2;4;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;1;4000000;1;99;80;1924;19;54;286,105818643971
567556;1;1;54;70;2;48;8; ;1;1;2;2;8; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;7000000;1;62;62;0119;01;54;304,062117482647
567575;1;4;54;70;3;72;4; ;2;1;2;3;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;2; ;1;45;80;1924;19;54;221,957099900358
567580;1;3;54;70;8;48;3; ;1;1;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;54;77;5221;52;54;274,142983272278
567580;1;4;54;70;4;48;4; ;1;1;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;45;77;5221;52;54;274,142983272278
567582;1;1;54;70;3;48;4; ;1;1;2;4;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;2400000;1;95;95;1926;19;54;300,447543102337
567591;1;2;54;70;2;30;1; ;1;1;2;3;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1000000;1;79;79;1810;18;54;313,238489887248
567604;1;4;54;70;16;50;1; ;1;1;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;53;5521;55;54;247,760945834052
567617;1;1;66;70;4;50;1; ;1;1;2;5;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;95;80;1924;19;66;258,160023102731
567623;1;3;66;70;2;48;1; ;2;2;2;208;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;79;1810;18;66;305,984473696334
567625;1;5;66;70;2;50;1; ;1;1;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2000000;1;95;95;4521;45;66;284,550945861819
567627;1;1;66;70;1;60;4; ;1;1;2;1;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;12000000;1;98;98;6041;60;66;276,932407646522
567629;1;1;66;70;3;60;5; ;2;2;2;4;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;9000000;1;95;95;4521;45;66;251,833082917183
567632;1;1;66;70;3;48;1; ;2;2;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;3470000;1;95;95;4521;45;66;266,317536720374
567637;1;1;66;70;8;48;2; ;2;2;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5824000;1;11;33;6512;65;66;190,333237493807
567641;1;3;66;70;19;48;1; ;1;2;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;39;7414;74;66;240,322069973815
567642;1;3;66;70;208;24;1; ;1;1;2;208;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;66;264,562374105928
567643;1;3;66;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;66;243,642337819497
567647;1;2;66;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;135,734232320438
567648;1;2;66;70;12;48;1; ;2;2;2;12;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;740000;1;45;45;5232;52;66;265,409590582318
567648;1;3;66;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;265,409590582318
567653;1;2;66;70;4;48;1; ;1;1;2;4;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;440000;1;4400000;1;79;79;1810;18;66;244,955916126905
567674;1;3;66;70;48;48;1; ;2;2;2;2;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;45;45;5233;52;66;245,838455116614
567682;1;2;66;70;52;48;1; ;2;2;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;32;45;6421;64;66;214,744502586707
567695;1;3;66;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;66;285,923994699397
567702;1;1;66;70;48;48;1; ;1;1;2;48;1; ;7;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;39;39;7010;70;66;278,138881771063
567703;1;3;66;70;150;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;66;285,757419986361
567704;1;6;66;70;4;48;1; ;1;2;2;4;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6200000;1;33;33;7020;70;66;208,809977906348
567716;1;4;66;70;24;48;1; ;2;2;2;80;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;66;335,95967313689
567717;1;1;66;70;24;48;1; ;1;1;2;24;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;55;55;7493;74;66;294,862453522965
567717;1;2;66;70;8;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;294,862453522965
567722;1;2;66;70;52;48;1; ;1;2;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;66;238,257204876415
567734;1;8;66;70;8;48;4; ;2;2;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;98;45;5249;52;66;302,201733959585
567736;1;1;66;70;3;48;1; ;2;2;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;95;4521;45;66;235,95461598647
567736;1;2;66;70;4;40;3; ;1;1;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;54;54;9500;95;66;235,95461598647
567743;1;6;66;70;20;40;1; ;1;1;2;72;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;21;6421;64;66;279,29915615173
567744;1;1;66;70;5;48;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;2400000;1;77;77;1551;15;66;224,476834523145
567755;1;1;66;70;4;48;1; ;1;1;2;184;1; ;3;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;58;40;4560;45;66;283,737590489839
567770;1;1;66;70;6;80;1; ;1;1;2;9;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;98;98;6022;60;66;262,37596989637
567771;1;1;66;70;65;60;4; ;1;1;2;45;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;4521;45;66;213,157880147076
567777;1;6;66;70;3;48;1; ;1;1;2;60;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;95;4521;45;66;213,863428088817
567781;1;3;66;70;4;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;200,689752263803
567990;2;1;68;70;6;48;4; ;1;1;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;57;54;9500;95;68;380,984553893009
567994;3;1;68;70;4;48;1; ;1;1;2;4;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;1;485000;1;2540000;1;45;39;9242;92;68;618,706481169082
568000;2;2;68;70;4;48;3; ;1;1;2;4;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;55;9500;95;68;327,239736486022
568001;2;1;68;70;6;48;3; ;2;2;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;55;54;9500;95;68;428,495003619506
568001;2;2;68;70;12;48;1; ;2;2;2;12;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5229;52;68;428,495003619506
568005;1;3;68;70;16;48;4; ;2;1;2;16;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2730000;1;98;98;5223;52;68;467,719305505835
568011;1;2;68;70;24;40;1; ;2;2;2;5;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;540000;1;5400000;1;33;55;5529;55;68;507,333221836081
568012;1;5;68;70;104;40;1; ;2;2;2;2;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;2600000;1;32;45;5234;52;68;406,180503973206
568018;1;2;68;70;24;48;1; ;2;2;2;156;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;68;295,467321214684
568020;1;4;68;70;52;48;1; ;1;1;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2580000;1;95;55;8050;80;68;449,990370712695
568020;2;2;68;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;449,990370712695
568033;1;5;68;70;48;48;1; ;1;1;2;60;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;85;3130;31;68;359,387861052865
568034;2;1;68;70;8;48;1; ;1;1;2;32;4; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;17;59;7499;74;68;475,661773335358
568050;1;2;68;70;52;40;4; ;1;1;2;260;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;68;437,50095259918
568059;1;2;68;70;1;30;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;421,905893033505
568061;1;4;68;70;4;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;415,218298954096
568064;1;2;68;70;20;48;1; ;1;1;2;56;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;05;32;8050;80;68;376,817607231436
568068;1;2;68;70;8;45;1; ;1;1;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6600000;1;12;12;7523;75;68;400,460754700503
568074;1;4;68;70;8;60;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;370000;1;2000000;1;45;45;6424;64;68;419,344819996795
568074;1;7;68;70;2;60;1; ;1;1;2;2;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;400000;1;45;54;2220;22;68;419,344819996795
568075;1;2;68;70;12;72;1; ;1;1;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;80;80;1921;19;68;502,141959889678
568075;1;5;68;70;8;72;1; ;1;1;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;80;80;1921;19;68;502,141959889678
568075;1;6;68;70;4;72;1; ;1;1;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;320000;1;4000000;1;80;80;1921;19;68;502,141959889678
568084;1;3;68;70;12;60;1; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;45;5512;55;68;510,255097888853
568091;1;5;68;70;96;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;68;403,647211160512
568102;1;2;68;70;2;48;1; ;2;2;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2000000;1;45;45;5233;52;68;393,280768356854
568107;1;1;68;70;8;48;1; ;1;1;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;7000000;1;13;13;8043;80;68;443,351031366507
568107;1;2;68;70;3;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;68;443,351031366507
568117;1;2;68;70;108;60;1; ;2;2;2;108;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;32;8060;80;68;471,510542871904
568121;1;4;68;70;7;48;1; ;2;2;2;7;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;8000000;1;87;87;3130;31;68;913,355929584208
568216;1;3;73;70;12;25;4; ;1;1;2;200;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;73;114,009969244252
568217;1;3;73;70;108;25;4; ;2;2;2;208;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;55;32;8512;85;73;183,101503244186
568219;1;1;73;70;4;48;1; ;2;2;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;44;6601;66;73;113,877562863197
568221;1;1;73;70;2;48;5; ;1;1;2;4;5; ;2;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;1;600000;1;3000000;1;95;95;4521;45;73;188,730024392438
568221;1;3;73;70;150;48;1; ;1;2;2;260;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;74;5233;52;73;188,730024392438
568222;1;1;73;70;12;40;4; ;1;1;2;28;8; ;3;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;300000;1;56;62;0111;01;73;229,859150313856
568222;1;3;73;70;258;60;1; ;2;1;2;26;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;39;62;0111;01;73;229,859150313856
568222;1;4;73;70;20;48;1; ;1;1;2;6;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;960000;1;58;45;5262;52;73;229,859150313856
568227;1;2;73;70;108;48;1; ;1;1;2;120;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;38;6421;64;73;137,998386735742
568234;1;3;73;70;4;48;1; ;1;1;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;90;2529;25;73;185,743361865686
568236;1;2;73;70;16;25;4; ;2;2;2;520;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;57;33;6340;63;73;158,273729668958
568237;1;2;73;70;4;50;1; ;2;2;2;110;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;55;54;9500;95;73;188,793617631053
568238;1;1;73;70;3;48;1; ;2;2;2;156;1; ;4;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2; ;1;83;83;5170;51;73;278,079890098268
568238;1;2;73;70;8;48;1; ;1;1;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;33;33;5237;52;73;278,079890098268
568240;1;2;73;70;20;40;3; ;1;2;2;20;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;77;1561;15;73;162,979903331085
568240;1;6;73;70;52;40;1; ;1;1;2;52;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1810;18;73;162,979903331085
568240;1;8;73;70;52;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;162,979903331085
568245;1;2;73;70;52;48;1; ;1;1;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;225000;1;675000;1;45;33;5223;52;73;346,997983017817
568246;2;1;73;70;4;40;1; ;1;1;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;73;583,640652577005
568247;1;2;73;70;1;40;3; ;1;2;2;24;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;73;321,402275885365
568250;1;1;73;70;4;48;3; ;1;1;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2625000;1;54;54;9500;95;73;157,996799583561
568255;1;5;73;70;24;40;3; ;1;2;2;26;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;95;9500;95;73;157,564168668193
568257;1;1;73;70;4;40;1; ;1;1;2;6;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;79;79;1810;18;73;180,762645054614
568269;1;3;73;70;8;48;1; ;2;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;840000;1;45;45;5233;52;73;110,679061286752
568270;1;3;73;70;8;48;1; ;1;1;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;79;79;1810;18;73;87,3773583600608
568273;1;4;73;70;12;48;1; ;1;1;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;95;4521;45;73;238,710132975511
568283;1;1;73;70;22;48;1; ;2;2;2;22;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3850000;1;03;33;4100;41;73;160,80836311657
568284;1;1;73;70;8;48;1; ;1;1;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;59;59;8511;85;73;204,109029252503
568290;1;2;73;70;1;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;73;167,273905577358
568295;1;2;73;70;4;24;3; ;2;2;2;4;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;54;45;5221;52;73;164,052557564947
568301;1;1;73;70;4;40;1; ;1;1;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;62;60;0115;01;73;123,502921034441
568302;1;3;73;70;24;40;1; ;2;2;2;24;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5400000;1;45;45;5233;52;73;123,563628362101
568312;1;1;73;70;5;48;1; ;1;1;2;8;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;13;39;7512;75;73;207,503530448618
568321;1;1;73;70;5;48;4; ;1;1;2;6;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;93;93;4552;45;73;164,739272129746
568323;1;1;73;70;6;48;1; ;1;1;2;7;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;53;53;5521;55;73;110,679061286752
568323;1;2;73;70;2;48;1; ;1;1;2;60;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;73;110,679061286752
568325;1;1;73;70;20;48;1; ;1;1;2;22;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;110000;1;45;45;5269;52;73;137,712332457199
568332;1;2;73;70;2;48;3; ;1;1;2;24;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;54;99;4530;45;73;136,927170798967
568332;1;3;73;70;63;48;1; ;1;1;2;104;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;55;5530;55;73;136,927170798967
568334;1;1;73;70;16;48;1; ;1;1;2;16;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;79;45;5223;52;73;163,25444648003
568337;1;1;73;70;2;40;1; ;1;1;2;2;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;2; ;1;45;77;0123;01;73;116,435042746775
568337;1;5;73;70;8;40;1; ;1;1;2;4;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;130000;2; ;1;45;55;9500;95;73;116,435042746775
568342;1;1;73;70;24;40;4; ;1;1;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;44;44;7020;70;73;219,187432616911
568342;1;4;73;70;4;40;3; ;1;1;2;12;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2; ;1;58;58;7522;75;73;219,187432616911
568343;1;1;73;70;8;48;1; ;1;1;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;99;99;4530;45;73;147,60089847102
