DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6585S4A2,P6773S1,P6775,P6772S1,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P9450,P6915S1,P6915,P6773,P7075,P7077,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,RAMA2DP8,INGLABO,MES,DPTO,fex_c_2011
2689906,1,5,1,60,2,1,1,,,1,1,,2,2,2,12,,1,,536000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,40,,.,40,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,3,1,,2,,,,,0,2,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,60,1,1,1,,140,,,536000,5,63,937.681.146.004.499
2689907,1,1,1,60,2,1,1,,,1,1,,2,2,2,48,,1,,480000,2,,,2,,2,,2,,2,,,42000,,,,2,2,1,2,120000,2,1,2,,,,2,,,,600000,2,2,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,6,16,2,,,,,,2,8,,1,1,3,4,1,,1,,,,,,,,1,1,36,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,1,1,1,2,3,3,8,,62,1,1,1,,113,,,480000,5,63,9.021.990.229.659
2689909,1,1,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,6,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,5,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,,3,3,2,3,3,2,2,2,3,8,,62,1,1,8,,121,,,400000,5,63,906.981.847.822.276
2689909,1,2,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,50000,1,600000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,10,1,,10,,,2,,,,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,45,52,1,4,,5261,,,50000,5,63,906.981.847.822.276
2689910,1,1,1,60,2,1,1,,,1,1,,2,1,2,4,,1,,360000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,132,4,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,8,,62,1,1,8,,113,,,360000,5,63,146.308.077.205.122
2689910,1,2,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,1000000,1,,4,,,,,,,,,,,,,,,,,,,,,,3,,48,,.,16,6,,1,7,15,2,,,,,,1,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,1,20,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,2,2,2,2,2,2,2,2,3,3,,99,55,1,4,,5521,,,200000,5,63,146.308.077.205.122
2689910,1,3,1,60,2,1,2,2,2,2,1,,2,1,1,0,,2,,,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,1,2,,,,,,,,,,,,2,2,,,,2,,,,,,72,,.,72,,,1,7,19,1,19,7,2,,,4,7,,1,1,1,0,1,,1,,,,,,,,1,2,,,,2,,,,,,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,3,8,,58,70,1,1,7491,7020,7491,74,,5,63,146.308.077.205.122
2689911,1,1,1,60,2,1,1,,,1,1,,2,2,2,108,,1,,536000,2,,,2,,2,,2,,2,,,50000,,,,2,,1,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,72,,.,72,,,1,6,18,2,,,,,,4,8,,2,,,,1,,,,,,,,1,,2,1,4,4,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,2,,1,1,1,1,2,2,2,3,3,6,,54,95,1,3,,9500,,,536000,5,63,145.841.237.615.224
2689911,1,6,1,60,2,1,1,,,1,1,,2,2,2,12,,1,,386000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,63,,.,63,,,1,7,12,1,13,17,2,,,4,8,,2,,,,1,,,,,,,,1,,2,1,84,8,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,1,1,,2,2,2,2,2,2,2,3,3,5,,62,1,1,8,,117,,,386000,5,63,145.841.237.615.224
2689911,1,8,1,60,2,1,2,1,,1,1,,2,1,1,36,,1,,536000,2,,,2,,2,,2,,2,,,63500,23500,,2,2,,1,1,,2,2,2,,,,2,,,,500000,2,2,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,63,,.,63,,,1,7,12,1,13,16,2,,,5,7,,1,1,1,3,1,,1,,,,,,,,1,2,,,,2,,,,,,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,1,,123,,,536000,5,63,145.841.237.615.224
