DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4683029;1;2;1;80;05;1;4;7; ;1; ;4;8; ;3; ;2; ; ; ; ;3;1;08;05;694,173027322343
4683029;1;3;1;80;05;1;3;4; ;2; ; ;10; ;3; ;2; ;1;48;1500000;3;1;08;05;694,173027322343
4683032;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;05;1302,53197153085
4683033;1;2;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ;1;16;450000;2;1;08;05;844,754239498474
4683034;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;928,690817023785
4683035;1;2;1;80;05;1;1;6; ;2; ; ;9; ;1; ;1;2300000;1;24;1500000;2;1;08;05;1306,40294207023
4683036;1;4;1;80;05;1;3;8; ;2; ; ;2; ;2; ;2; ;1;24;800000;2;1;08;05;1109,11490312914
4683036;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;781242;2;1;08;05;1109,11490312914
4683038;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1443,01190271907
4683039;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;979,527346788552
4683040;1;1;1;80;05;1;4;3; ;2; ; ;9; ;1;2;2; ;2; ;781200;1;1;08;05;1079,35413048239
4683040;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;1079,35413048239
4683042;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;913,810430700407
4683044;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;913,810430700407
4683045;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1010,29793928045
4683047;1;2;1;80;05;1;4;3; ;1; ;4;8; ;1;1;2; ;2; ;2000000;1;1;08;05;807,685992028949
4683047;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;807,685992028949
4683047;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;807,685992028949
4683047;1;5;1;80;05;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;807,685992028949
4683049;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;994,407733111931
4683049;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;994,407733111931
4683050;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;878,864107104163
4683052;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;1401,88063080514
4683053;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1160,26700395254
4683053;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1160,26700395254
4683053;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1160,26700395254
4683054;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1085,83617092547
4683055;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1100,71655724885
4683057;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;800000;2;1;08;05;1957,45650556796
4683058;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;05;1131,30276427529
4683059;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1102,36802514215
4683059;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1102,36802514215
4683062;1;1;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;844,754239498474
4683063;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;1010,29793928045
4683066;1;1;1;80;05;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;05;1010,29793928045
4683067;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;08;05;1438,41718284907
4683068;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;1093,96967926186
4683071;1;5;1;80;05;1;1;1; ;2; ; ;5; ;2; ;2; ;2; ;1000000;2;1;08;05;1296,15221527076
4683073;1;2;1;80;05;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;05;2232,27261487478
4683073;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;2232,27261487478
4683076;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;05;1016,77997972354
4683076;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1016,77997972354
4683077;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781242;2;1;08;05;2332,86694667399
4683079;1;2;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;3003,67720018428
4683079;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;3003,67720018428
4683080;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1028,25276317371
4683080;1;5;1;80;05;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;05;1028,25276317371
4683081;1;2;1;80;05;1;3;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;05;1010,29793928045
4683082;1;2;1;80;05;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;05;2849,29780110765
4683083;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1070,95578460209
4683084;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;964,831345930636
4683084;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;964,831345930636
4683089;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;05;1001,89959340016
4683091;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1001,89959340016
4683093;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;1266,391442624
4683095;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1001,89959340016
4683097;1;3;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;823,576198197473
4683098;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1612,09439096743
4683098;1;3;1;80;05;1;2;6; ;2; ; ;9; ;1; ;2; ;2; ;781200;2;1;08;05;1612,09439096743
4683099;1;1;1;80;05;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;05;1016,77997972354
4683099;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1016,77997972354
4683100;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1189,71220554067
4683100;1;5;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;1189,71220554067
4683101;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1030,54826201878
4683102;1;1;1;80;05;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1658,98395399383
4683103;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;05;1010,29793928045
4683103;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;05;1010,29793928045
4683104;1;1;1;80;05;1;1;4; ;2; ; ;4; ;3; ;2; ;2; ;781242;3;1;08;05;866,92086767401
4683104;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;866,92086767401
4683105;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;913,810430700407
4683106;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1149,25758816855
4683108;1;3;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;08;05;913,810430700407
4683109;1;1;1;80;05;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;05;880,894768405325
4683109;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;880,894768405325
4683110;1;1;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ;1;48;2500000;2;1;08;05;1541,85009953837
4683111;1;3;1;80;05;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;949,950959607257
4683115;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1827,62086140081
4683117;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;1010,29793928045
4683117;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;05;1010,29793928045
4683118;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;05;1010,29793928045
4683118;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1010,29793928045
4683120;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;878,864107104163
4683122;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;979,527346788552
4683127;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1223,37285013699
4683128;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;05;1057,82915035501
4683129;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;05;999,868932098999
4683130;1;1;1;80;05;1;1;8; ;1; ;1;4; ;1; ;2; ; ; ;900000;2;1;08;05;1622,4474019499
4683130;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;05;1622,4474019499
4683131;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;05;1079,35413048239
4683140;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;497,066342458249
4683143;1;1;1;80;08;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;08;465,03257084476
4683143;1;2;1;80;08;2; ; ; ; ;1;1;6; ;2; ;2; ; ; ; ;2;1;08;08;465,03257084476
4683144;1;1;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;08;506,36196867126
4683144;1;2;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;08;506,36196867126
4683144;1;3;1;80;08;1;2;6; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;08;08;506,36196867126
4683147;1;1;1;80;08;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;08;477,619942590517
4683147;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;477,619942590517
4683147;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;477,619942590517
4683147;1;5;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;08;477,619942590517
4683150;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;08;493,696366804932
4683151;1;3;1;80;08;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;08;588,672944969876
4683152;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;08;08;497,066342458249
4683152;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;08;497,066342458249
4683152;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;08;497,066342458249
4683156;1;3;1;80;11;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;11;3366,52331548944
4683158;1;1;1;80;11;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;11;2967,53218751268
4683159;1;1;1;80;11;1;3;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;11;3071,22866355892
4683160;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;339,448948858152
4683161;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;354,140267316809
4683161;1;7;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;354,140267316809
4683162;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;353,993898440946
4683163;1;2;1;80;13;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;13;350,634805045216
4683163;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;13;350,634805045216
4683164;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;365,701593338904
4683165;1;1;1;80;13;1;4;7; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;08;13;324,785147943202
4683166;1;1;1;80;13;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;13;332,540180721872
4683166;1;2;1;80;13;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;13;332,540180721872
4683166;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;13;332,540180721872
4683167;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;13;345,31036890396
4683167;1;3;1;80;13;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;08;13;345,31036890396
4683170;1;2;1;80;13;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;08;13;343,04294379512
4683170;1;4;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;13;343,04294379512
4683171;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;361,309058906154
4683172;1;1;1;80;13;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;13;353,502091753257
4683172;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;13;353,502091753257
4683172;1;5;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;13;353,502091753257
4683173;1;1;1;80;13;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;13;328,191261404232
4683173;1;2;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;13;328,191261404232
4683174;1;1;1;80;13;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;13;361,704101672267
4683174;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;361,704101672267
4683176;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;13;322,344898549165
4683177;1;1;1;80;13;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;13;338,521200192283
4683179;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;348,716394362073
4683179;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;348,716394362073
4683179;1;4;1;80;13;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;13;348,716394362073
4683179;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;348,716394362073
4683179;1;7;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;348,716394362073
4683179;1;8;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;348,716394362073
4683180;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;13;356,075257945308
4683180;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;356,075257945308
4683183;1;2;1;80;13;1;2;8; ;1; ;2;9; ;2; ;2; ;2; ;2300000;2;1;08;13;351,771168175016
4683183;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;351,771168175016
4683184;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;357,411138757435
4683184;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;13;357,411138757435
4683185;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;13;361,441975704167
4683186;1;2;1;80;13;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;1000000;2;1;08;13;335,24429590134
4683187;1;2;1;80;13;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;13;351,771168175016
4683280;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;17;119,261840147974
4683280;1;2;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;17;119,261840147974
4683281;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;17;138,814173200619
4683282;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;138,814173200619
4683284;1;1;1;80;17;2; ; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;08;17;138,814173200619
4683284;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;138,814173200619
4683285;1;1;1;80;17;1;4;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;17;254,66710171988
4683287;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;17;132,080822651687
4683289;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;117,808964326007
4683289;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;17;117,808964326007
4683291;1;2;1;80;17;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;17;194,945326830927
4683292;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;276,540124975402
4683293;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;17;138,814173200619
4683294;1;2;1;80;17;1;1;4; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;08;17;161,788870729542
4683296;1;1;1;80;17;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;17;119,251867379098
4683296;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;17;119,251867379098
4683298;1;1;1;80;17;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;08;17;124,876182513409
4683298;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;17;124,876182513409
4683299;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;17;224,653374908782
4683300;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;17;188,221949050871
4683302;1;2;1;80;17;1;1;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;08;17;194,945326830927
4683303;1;1;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;17;133,495536799552
4683303;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;17;133,495536799552
4683303;1;4;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;17;133,495536799552
4683304;1;1;1;80;17;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;17;138,814173200619
4683304;1;2;1;80;17;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;17;138,814173200619
4683305;1;1;1;80;17;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;17;137,361297378652
4683305;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;137,361297378652
4683305;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08;17;137,361297378652
4683307;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;17;254,361422986637
4683308;1;3;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;17;347,471902189192
4683308;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;347,471902189192
4683309;1;2;1;80;17;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;08;17;174,283958363661
4683310;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;240,108699117491
4683311;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;147,517012403862
4683311;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;17;147,517012403862
4683316;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;17;165,247251521948
4683317;1;1;1;80;17;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;17;138,814173200619
4683317;1;2;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;17;138,814173200619
