DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
1010048;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1231,89637084755
1010048;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;1231,89637084755
1010050;1;1;1;80;1;1;4;2; ;3; ;2; ; ; ; ;9;2;1;05;05;1509,59161743786
1010050;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;1509,59161743786
1010051;1;2;1;80;1;1;3;5; ;2; ;2; ; ; ; ;8;2;1;05;05;1056,17463048996
1010052;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;05;914,61646502001
1010052;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;914,61646502001
1010052;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;914,61646502001
1010052;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;914,61646502001
1010053;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1318,05350075199
1010054;1;2;1;80;1;1;4;8;VICIOSA  DE  COCAINA LE PROVOCO ENFERMEDAD MENTAL;2; ;2; ; ; ; ;4;2;1;05;05;886,997263119293
1010055;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1009,86917861506
1010055;1;3;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;05;05;1009,86917861506
1010055;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1009,86917861506
1010055;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1009,86917861506
1010056;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;05;05;1324,31745904803
1010056;1;2;1;80;1;1;1;5; ;2; ;1;300000; ; ; ;9;2;1;05;05;1324,31745904803
1010056;1;4;1;80;1;1;4;4; ;3; ;2; ; ; ; ;11;2;1;05;05;1324,31745904803
1010056;1;5;1;80;1;1;4;6; ;2; ;2; ; ; ; ;11;2;1;05;05;1324,31745904803
1010058;1;3;1;80;1;2; ; ; ;2; ;2; ;1;3; ;7; ;1;05;05;965,112852836047
1010058;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;965,112852836047
1010058;1;5;1;80;1;1;2;1; ;2; ;2; ; ; ; ;7;2;1;05;05;965,112852836047
1010059;1;1;1;80;1;1;3;7; ;2; ;2; ; ; ; ;7;2;1;05;05;1333,67183899971
1010059;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1333,67183899971
1010060;1;1;1;80;1;1;4;2; ;2; ;2; ; ; ; ;4;2;1;05;05;1247,57187745447
1010060;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;8;2;1;05;05;1247,57187745447
1010061;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;861,466847001295
1010063;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1231,89637084755
1010064;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1005,8564942529
1010065;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;917,703296854357
1010065;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;917,703296854357
1010065;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;917,703296854357
1010066;1;3;1;80;1;1;2;1; ;2; ;2; ; ; ; ;2;2;1;05;05;1349,66646690698
1010066;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1349,66646690698
1010066;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1349,66646690698
1010069;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1055,85550918962
1010070;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;9;2;1;05;05;1005,67824267393
1010070;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1005,67824267393
1010071;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;1140,51547189328
1010071;1;2;1;80;1;1;4;2; ;2; ;1;10000; ; ; ;9;2;1;05;05;1140,51547189328
1010071;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1140,51547189328
1010073;1;1;1;80;1;1;1;7; ;2; ;1;240000; ; ; ;9;2;1;05;05;980,769439335094
1010073;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;980,769439335094
1010073;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;980,769439335094
1010076;1;1;1;80;1;2; ; ; ;1;1;2; ;2; ;.; ; ;1;05;05;1205,39790287514
1010079;1;4;1;80;1;1;1;7; ;2; ;2; ; ; ; ;11;2;1;05;05;1365,46305673368
1010079;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1365,46305673368
1010080;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;8;2;1;05;05;808,187748095788
1010080;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;808,187748095788
1010080;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;808,187748095788
1010080;1;5;1;80;1;1;2;7; ;2; ;2; ; ;1; ;1;1;1;05;05;808,187748095788
1010080;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;808,187748095788
1010081;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1349,4684288264
1010083;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1093,04874755239
1010084;1;2;1;80;1;1;1;2; ;2; ;1;461500; ; ; ;9;2;1;05;05;1488,31605212156
1010084;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1488,31605212156
1010084;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1488,31605212156
1010087;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;4;2;1;05;05;866,830619378769
1010088;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1210,81884361182
1010089;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;682,372955168602
1010089;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;682,372955168602
1010089;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;682,372955168602
1010089;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;682,372955168602
1010091;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;05;1169,79432914594
1010091;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1169,79432914594
1010091;1;4;1;80;1;1;4;2; ;2; ;2; ; ;4; ;5;1;1;05;05;1169,79432914594
1010096;1;3;1;80;1;1;1;1; ;2; ;2; ; ; ; ;2;2;1;05;05;1195,2005053641
1010096;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1195,2005053641
1010097;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1093,04874755239
1010098;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1128,53123806181
1010102;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ;ESTA ESPERANDO QUE LA LLAMEN;12;2;1;05;05;1179,02762587785
1010103;1;2;1;80;1;1;1;7; ;1;2;1;360000; ; ;ESTA ESPERANDO QUE LA LLAMEN;12;2;1;05;05;985,871258771426
1010106;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1056,17463048996
1010109;1;2;1;80;1;1;4;0; ;2; ;2; ; ; ; ;8;2;1;05;05;857,597322646861
1010109;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;857,597322646861
1010110;1;2;1;80;1;1;2;8;POR EL EMBARAZO;2; ;2; ; ; ; ;9;2;1;05;05;1083,45579098246
1010111;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;917,703296854357
1010111;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;917,703296854357
1010112;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;05;1108,72425415931
1010114;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1318,05350075199
1010114;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1318,05350075199
1010116;1;2;1;80;1;2; ; ; ;2; ;2; ;1;1; ;1; ;1;05;05;1258,44489942381
1010116;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1258,44489942381
1010116;1;6;1;80;1;1;4;7; ;2; ;2; ; ; ; ;11;2;1;05;05;1258,44489942381
1010117;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;866,830619378769
1010118;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1231,89637084755
1010120;1;1;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;970,195752164501
1010120;1;2;1;80;1;1;2;5; ;2; ;2; ; ; ; ;3;2;1;05;05;970,195752164501
1010121;1;2;1;80;1;1;2;5; ;2; ;2; ; ;1; ;9;1;1;05;05;1128,53123806181
1010122;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1247,57187745447
1010122;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1247,57187745447
1010123;1;1;1;80;1;1;1;7; ;1;1;1;461500; ; ;ESPERA A VINCULARSE EN SU TRABAJO ANTERIOR;12;2;1;05;05;1040,18000258269
1010127;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1072,38575822754
1010128;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1210,81884361182
1010128;1;4;1;80;1;1;1;1; ;2; ;2; ; ; ; ;2;2;1;05;05;1210,81884361182
1010129;1;1;1;80;1;1;4;3; ;3; ;2; ; ;4; ;4;1;1;05;05;1181,39998303151
1010132;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1119,41902454968
1010132;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;1119,41902454968
1010133;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;1272,48068079331
1010134;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;933,002513801731
1010134;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;933,002513801731
1010134;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;933,002513801731
1010136;1;2;1;80;1;1;3;7; ;2; ;2; ; ; ; ;1;2;1;05;05;1179,02762587785
1010139;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;933,002513801731
1010144;1;2;1;80;1;1;4;6; ;2; ;2; ; ;3; ;5;1;1;05;05;1333,67183899971
1010144;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1333,67183899971
1010146;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;4;2;1;05;05;1072,02838867587
1010146;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1072,02838867587
1010146;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1072,02838867587
1010146;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1072,02838867587
1010147;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1195,2005053641
1010149;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1386,41950074963
1010149;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1386,41950074963
1010153;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1231,89637084755
1010155;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1117,04666739602
1010156;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;866,830619378769
1010157;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1247,57187745447
1010157;1;2;1;80;1;1;4;6; ;2; ;2; ; ;4; ;1;1;1;05;05;1247,57187745447
1010159;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1271,29595334679
1010159;1;4;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;1271,29595334679
1010159;1;5;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1271,29595334679
1010160;1;1;1;80;1;1;4;4; ;3; ;2; ; ;4; ;1;1;1;05;05;894,186636166242
1010160;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;894,186636166242
1010164;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1226,61543343852
1010164;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1226,61543343852
1010167;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1040,55629224224
1010167;1;3;1;80;1;1;1;7; ;2; ;2; ; ; ; ;2;2;1;05;05;1040,55629224224
1010169;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1056,17463048996
1010170;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1005,67824267393
1010173;1;1;1;80;1;1;3;7; ;2; ;2; ; ;1; ;8;1;1;05;05;1133,63305749815
1010174;1;2;1;80;1;1;1;7; ;2; ;1;80000; ; ; ;2;2;1;05;05;1194,82421570455
1010175;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1453,14329526868
1010175;1;4;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1453,14329526868
1010176;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1026,48986196858
1010176;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1026,48986196858
1010177;1;2;1;80;1;1;1;1; ;2; ;2; ; ; ; ;2;2;1;05;05;1166,79854413495
1010178;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1077,01603586219
1010178;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1077,01603586219
1010178;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1077,01603586219
1010179;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;4;2;1;05;05;980,450318034747
1010180;1;2;1;80;1;1;1;7; ;2; ;1;200000; ; ;NO  ESTABA  EN   LA  CIUDAD;12;2;1;05;05;1056,76741997982
1010180;1;7;1;80;1;1;2;6; ;2; ;2; ; ; ; ;9;2;1;05;05;1056,76741997982
1010182;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1005,11560703301
1010183;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;11;2;1;05;05;1150,3045553069
1010183;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;4;2;1;05;05;1150,3045553069
1010185;1;2;1;80;1;1;2;5; ;2; ;2; ; ; ;POR EMBARAZO;12;2;1;05;05;1137,41883283535
1010185;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1137,41883283535
1010186;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;1289,5018887033
1010186;1;3;1;80;1;1;1;8;TERMINARON  LAS   PRACTICAS;2; ;2; ; ; ; ;2;2;1;05;05;1289,5018887033
1010190;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1194,70313248478
1010190;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1194,70313248478
1010191;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1056,17463048996
1010191;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1056,17463048996
1010193;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1108,72425415931
1010193;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1108,72425415931
1010194;1;1;1;80;1;1;4;8;NO DESEA TRABAJAR;2; ;2; ; ; ; ;8;2;1;05;05;1093,04874755239
1010195;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1132,72217400294
1010197;1;2;1;80;1;1;4;5; ;2; ;2; ; ; ; ;9;2;1;05;05;1594,10688537713
1010197;1;5;1;80;1;1;1;7; ;2; ;2; ; ; ; ;9;2;1;05;05;1594,10688537713
1010198;1;2;1;80;1;1;3;5; ;2; ;2; ; ; ; ;9;2;1;05;05;855,544086793548
1010198;1;4;1;80;1;1;1;7; ;2; ;2; ; ; ; ;2;2;1;05;05;855,544086793548
1010199;1;1;1;80;1;1;1;7; ;3; ;2; ; ; ; ;8;2;1;05;05;1231,89637084755
1010200;1;2;1;80;1;1;2;0; ;2; ;2; ; ; ; ;9;2;1;05;05;1056,35288206894
1010200;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1056,35288206894
1010201;1;1;1;80;1;1;4;5; ;2; ;2; ; ; ; ;8;2;1;05;05;1093,04874755239
1010203;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1185,59091897264
1010203;1;4;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;05;1185,59091897264
1010205;1;2;1;80;1;1;2;6; ;2; ;2; ; ; ; ;4;2;1;05;05;1491,10888318254
1010205;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1491,10888318254
1010206;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;2047,71590314999
1010206;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;2047,71590314999
1010207;1;1;1;80;1;1;1;6; ;2; ;2; ; ;1; ;5;1;1;05;05;1008,94332608725
1010210;1;1;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;08;08;529,639101314672
1010210;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;529,639101314672
1010212;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;08;08;431,779041388006
1010212;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;4;2;1;08;08;431,779041388006
1010212;1;3;1;80;1;1;4;8;por la avanzada edad;2; ;2; ; ; ; ;8;2;1;08;08;431,779041388006
1010213;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;508,423720424133
1010216;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;08;08;555,678576787531
1010216;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;555,678576787531
1010216;1;3;1;80;1;1;2;2; ;2; ;2; ; ;1; ;9;1;1;08;08;555,678576787531
1010219;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;646,890578868198
1010219;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;646,890578868198
1010220;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;580,155489952473
1010221;1;2;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;08;08;612,5667863229
1010222;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;623,410238503201
1010222;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;623,410238503201
1010223;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;555,678576787531
1010224;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;660,94204919401
1010224;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;660,94204919401
1010224;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;660,94204919401
1010225;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;10;2;1;08;08;587,737409858371
1010226;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;570,881260598337
1010227;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;604,130108581489
1010228;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;604,130108581489
1010229;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;772,995674128919
1010229;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;8;2;1;08;08;772,995674128919
1010230;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;658,25908037838
1010232;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;08;08;507,781419421619
1010232;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;507,781419421619
1010232;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;507,781419421619
1010234;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;672,287753338545
1010234;1;4;1;80;1;1;2;3; ;2; ;2; ; ; ; ;4;2;1;08;08;672,287753338545
1010234;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;672,287753338545
1010234;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;672,287753338545
1010235;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;08;08;581,016865734541
1010237;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;507,781419421619
1010237;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;507,781419421619
1010238;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;08;08;419,509250721359
1010238;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;419,509250721359
1010238;1;3;1;80;1;1;4;2; ;3; ;2; ; ; ; ;9;2;1;08;08;419,509250721359
1010240;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;623,410238503201
1010241;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;9;2;1;08;08;617,609998256467
1010245;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;10;2;1;08;08;630,708565780327
1010247;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;08;08;574,392674629577
1010247;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;574,392674629577
1010248;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;9;2;1;08;08;623,410238503201
1010248;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;623,410238503201
1010250;1;2;1;80;1;1;3;4; ;3; ;2; ; ; ; ;10;2;1;08;08;646,735938183148
1010252;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;400,269034174044
1010252;1;7;1;80;1;2; ; ; ;2; ;2; ;1;4; ;4; ;1;08;08;400,269034174044
1010253;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;08;08;534,972108379474
1010253;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;534,972108379474
1010253;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;08;534,972108379474
1010254;1;2;1;80;1;1;4;2; ;2; ;2; ; ; ; ;9;2;1;08;08;644,915414524974
